ASPX File Path,ASP.NET Module,Category,Django App,App Exists,Migration Status,Has Views,Has URLs,Has Templates,Playwright Test,Test File,Notes
Module/Inventory/Transactions/Challanreport1.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challanreport_NEW.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Challanreportp.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/ClosingStock.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_Clear.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_New_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_New_Details_Items.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/CustomerChallan_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Dashboard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GatePass.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GatePass_CrystalReport.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GatePass_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GatePass_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GatePass_Insert.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GatePass_Report.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_New_PO_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsInwardNote_GIN_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_New_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsReceivedReceipt_GRR_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_New_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/GoodsServiceNote_SN_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Inward_DashBoard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialCreditNote_Dashboard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialCreditNote_MCN_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialCreditNote_MCN_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialCreditNote_MCN_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialCreditNote_MCN_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_Dashboard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_New1.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_New_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialIssueNote_MIN_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_Dashboard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_MRS_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_MRS_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_MRS_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_MRS_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_MRS_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_MRS_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialRequisitionSlip_MRS_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_Dashboard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_MRN_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_MRN_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_MRN_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_MRN_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_MRN_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_MRN_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/MaterialReturnNote_MRN_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/RecievedReciept_Dashboard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/ReleaseWIS.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/ReleaseWIS_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/ServiceNote_Dashboard.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Clear.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Clear_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Delete.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Delete_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Edit.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Edit_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_New.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_New_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/SupplierChallan_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/TotalIssueAndShortage_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/TotalIssueAndShortage_Print1.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/TotalShortage_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/TotalShortage_Print1.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/VehicalInfo_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Vehical_Info_Print_Details.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/Vehical_Information.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/WISWONO_Print_.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/WIS_ActualRun_Assembly.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/WIS_ActualRun_Material.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/WIS_ActualRun_Print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/WIS_Dry_Actual_Run.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/WIS_View_TransWise.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Inventory/Transactions/WIS_View_TransWise_print.aspx,Inventory,Transactions,inventory,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Dashboard.aspx,MIS,Root,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Masters/Budget_Code.aspx,MIS,Masters,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Masters/Dashboard.aspx,MIS,Masters,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/BOMCosting.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/BOMCosting_Report.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/CPurchaseReport.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/CSalesReport.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/Dashboard.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/Excise_VAT_CST_Compute.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/FinishProcessingReport.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/PurchaseReport.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/QA_POwise.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/SalesDistribution.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/SalesReport.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Reports/ServiceTaxReport.aspx,MIS,Reports,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/BudgetCode_Allocation.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/BudgetHrsFields.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dept_Print.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist_Dept.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist_Dept_Details.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist_Dept_Details_Time.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist_Dept_Details_old.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist_Time.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist_WONo.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Dist_WONo_Time.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Labour_Details.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_Labour_Print.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WONo - Copy1.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WONo.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WONo_Details.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WONo_Details_Time.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WONo_Details_TimeCopy.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WONo_Time.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WO_Print.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WithMaterial_Details.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Budget_WithMaterial_Print.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Dashboard.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/HrsBudgetSummary.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/HrsBudgetSummary_Equip.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MIS/Transactions/Menu.aspx,MIS,Transactions,mis,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/MROffice/Dashboard.aspx,MROffice,Root,mr_office,Yes,Likely Migrated,Yes,Yes,Yes,No,,"Found reference to ""Dashboard"" in views.py"
Module/MROffice/Transactions/Dashboard.aspx,MROffice,Transactions,mr_office,Yes,Likely Migrated,Yes,Yes,Yes,No,,"Found reference to ""Dashboard"" in views.py"
Module/MROffice/Transactions/MROffice.aspx,MROffice,Transactions,mr_office,Yes,Likely Migrated,Yes,Yes,Yes,No,,"Found reference to ""MROffice"" in views.py"
Module/Machinery/Dashboard.aspx,Machinery,Root,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Dashboard.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Machinery_Delete.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Machinery_Edit.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Machinery_Edit_Details.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Machinery_New.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Machinery_New_Details.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Machinery_Print.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Masters/Machinery_Print_Details.aspx,Machinery,Masters,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Reports/Dashboard.aspx,Machinery,Reports,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Dashboard.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_Dashboard.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_Delete.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_Edit.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_Edit_Details.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_New.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_New_Details.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_Print.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/PMBM_Print_Details.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_Dashboard.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_Delete.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_Edit.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_Edit_Details.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_Machine_Dashboard.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_New.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_New_Details.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_New_Items.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_New_Items_BySplit.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_Output_Delete.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
Module/Machinery/Transactions/Schedule_Output_Edit.aspx,Machinery,Transactions,machinery,Yes,Not Migrated,No,Yes,Yes,No,,App exists but no views.py found
