Id,MId,MRNNo,ItemId,DeptId,WONo,RetQty,Remarks
14530,2703,0010,6838,2,,13.0,-
14531,2703,0010,6442,2,,23.0,-
14532,2703,0010,6396,2,,6.0,-
14533,2703,0010,6390,2,,6.0,-
14534,2703,0010,11856,2,,28.0,-
14535,2703,0010,6583,2,,2.0,-
14536,2703,0010,6871,2,,2.0,-
14537,2703,0010,6574,2,,2.0,-
14538,2704,0011,5603,2,,21.0,-
14539,2704,0011,5626,2,,27.0,-
14540,2704,0011,5690,2,,28.0,-
14541,2704,0011,5689,2,,10.0,-
14542,2704,0011,5686,2,,7.0,-
14543,2704,0011,5620,2,,16.0,-
14544,2704,0011,5659,2,,17.0,-
14545,2704,0011,5731,2,,9.0,-
14546,2704,0011,5733,2,,27.0,-
14547,2704,0011,5647,2,,75.0,-
14548,2704,0011,5648,2,,76.0,-
14549,2704,0011,5497,2,,64.0,-
14550,2704,0011,6575,2,,8.0,-
14551,2704,0011,6824,2,,570.0,-
14552,2704,0011,11947,2,,794.0,-
14553,2705,0012,62839,12,,22.0,
14554,2706,0013,66070,1,n0190,1.0,-
14555,2707,0014,5741,2,,30.0,-
14556,2707,0014,5731,2,,30.0,-
14557,2707,0014,5648,2,,186.0,-
14558,2707,0014,5739,2,,32.0,-
14559,2708,0015,5528,2,,275.0,-
14560,2708,0015,5650,2,,32.0,-
14561,2708,0015,6842,2,,148.0,-
14562,2708,0015,12035,2,,93.0,-
14563,2708,0015,6804,2,,58.0,-
14564,2708,0015,6828,2,,61.0,-
14565,2708,0015,6848,2,,61.0,-
14566,2708,0015,6845,2,,72.0,-
14567,2708,0015,6849,2,,60.0,-
14568,2708,0015,6824,2,,215.0,-
14569,2708,0015,6818,2,,31.0,-
14570,2708,0015,6816,2,,15.0,-
14571,2708,0015,6800,2,,13.0,-
14572,2709,0016,66291,1,N0190,2.0,-
14573,2709,0016,66458,1,N0190,4.0,-
14574,2710,0017,65063,1,N0184,4.0,-
14575,2711,0018,66165,1,N0190,2.0,-
14576,2712,0019,66123,1,N0190,16.0,-
14577,2712,0019,66347,1,N0190,16.0,-
14578,2712,0019,65996,1,N0190,48.0,-
14579,2712,0019,65691,1,N0190,2.0,-
14580,2712,0019,65881,1,N0190,2.0,-
14581,2713,0020,65544,1,N0190,2.0,-
14582,2714,0021,7189,2,,40.0,-
14583,2714,0021,6582,2,,4.0,-
14584,2714,0021,6574,2,,13.0,-
14585,2714,0021,6575,2,,12.0,-
14586,2714,0021,6579,2,,15.0,-
14587,2714,0021,7291,2,,7.0,-
14588,2714,0021,7138,2,,4.0,-
14589,2714,0021,6865,2,,5.0,-
14590,2714,0021,6435,2,,5.0,-
14591,2714,0021,6415,2,,39.0,-
14592,2715,0022,5781,2,,4.0,-
14593,2715,0022,5784,2,,2.0,-
14594,2715,0022,5780,2,,3.0,-
14595,2715,0022,5778,2,,5.0,-
14596,2715,0022,5786,2,,14.0,-
14597,2715,0022,5722,2,,34.0,-
14598,2715,0022,5718,2,,29.0,-
14599,2715,0022,5719,2,,9.0,-
14600,2715,0022,5685,2,,18.0,-
14601,2715,0022,5688,2,,7.0,-
14602,2715,0022,5731,2,,8.0,-
14603,2715,0022,5739,2,,4.0,-
14604,2715,0022,5733,2,,4.0,-
14605,2715,0022,5684,2,,3.0,-
14606,2715,0022,5626,2,,18.0,-
14607,2716,0023,65672,1,N0190,8.0,-
14608,2717,0024,62970,1,N0185,16.0,-
14609,2717,0024,63593,1,N0185,1.0,-
14610,2717,0024,62993,1,N0185,1.0,-
14611,2718,0025,10592,15,,3.0,-
14612,2718,0025,11155,15,,45.0,-
14613,2718,0025,12306,15,,6.0,-
14614,2718,0025,11181,15,,52.0,-
14615,2719,0026,12306,15,,6.0,-
14616,2720,0027,12096,15,,1.0,-
14617,2721,0028,11130,15,,2.0,-
14618,2722,0029,11130,15,,2.0,-
14619,2723,0030,30557,15,,50.0,-
14620,2724,0031,5535,15,,0.0,-
14621,2724,0031,5543,15,,0.0,-
14622,2724,0031,5552,15,,0.0,-
14623,2724,0031,5562,15,,0.0,-
14624,2724,0031,5564,15,,0.0,-
14625,2724,0031,5568,1,,0.0,-
14626,2724,0031,5571,15,,0.0,-
14627,2724,0031,5572,1,,0.0,-
14628,2724,0031,5499,15,,0.0,-
14629,2724,0031,5503,15,,0.0,-
14630,2724,0031,5505,15,,0.0,-
14631,2724,0031,5516,15,,0.0,-
14632,2724,0031,5519,15,,0.0,-
14633,2724,0031,5523,15,,0.0,-
14634,2725,0032,5528,15,,0.0,-
14635,2725,0032,5540,15,,0.0,-
14636,2725,0032,5576,15,,0.0,-
14637,2725,0032,5577,15,,0.0,-
14638,2725,0032,5590,15,,0.0,-
14639,2725,0032,5591,15,,0.0,-
14640,2725,0032,5593,15,,0.0,-
14641,2725,0032,5595,15,,0.0,-
14642,2725,0032,5601,15,,0.0,-
14643,2725,0032,5603,15,,0.0,-
14644,2725,0032,5610,15,,0.0,-
14645,2725,0032,5618,15,,0.0,-
14646,2725,0032,5622,15,,0.0,-
14647,2725,0032,5626,15,,0.0,-
14648,2726,0033,5724,2,,82.0,-
14649,2726,0033,5600,2,,61.0,-
14650,2726,0033,5647,2,,142.0,-
14651,2726,0033,5649,2,,95.0,-
14652,2726,0033,5722,2,,63.0,-
14653,2726,0033,5651,2,,168.0,-
14654,2726,0033,5650,2,,89.0,-
14655,2726,0033,5685,2,,59.0,-
14656,2726,0033,5684,2,,79.0,-
14657,2726,0033,5648,2,,222.0,-
14658,2726,0033,5646,2,,119.0,-
14659,2726,0033,5552,2,,61.0,-
14660,2726,0033,5733,2,,14.0,-
14661,2726,0033,5652,2,,13.0,-
14662,2726,0033,5610,2,,49.0,-
14663,2726,0033,5778,2,,9.0,-
14664,2726,0033,5595,2,,101.0,-
14665,2726,0033,5797,2,,17.0,-
14666,2726,0033,5688,2,,53.0,-
14667,2726,0033,5659,2,,7.0,-
14668,2726,0033,5644,2,,39.0,-
14669,2726,0033,5626,2,,27.0,-
14670,2726,0033,5604,2,,11.0,-
14671,2726,0033,5616,2,,15.0,-
14672,2727,0034,5650,2,,52.0,-
14673,2727,0034,5721,2,,12.0,-
14674,2727,0034,5781,2,,32.0,-
14675,2727,0034,5565,2,,20.0,-
14676,2727,0034,5552,2,,50.0,-
14677,2727,0034,5718,2,,11.0,-
14678,2727,0034,5593,2,,15.0,-
14679,2727,0034,5612,2,,7.0,-
14680,2727,0034,5618,2,,24.0,-
14681,2727,0034,5561,2,,28.0,-
14682,2727,0034,12021,2,,5.0,-
14683,2727,0034,5601,2,,79.0,-
14684,2727,0034,5785,2,,4.0,-
14685,2727,0034,5616,2,,13.0,-
14686,2727,0034,5598,2,,53.0,-
14687,2727,0034,5640,2,,23.0,-
14688,2727,0034,5683,2,,18.0,-
14689,2727,0034,5653,2,,7.0,-
14690,2727,0034,5525,2,,22.0,-
14691,2727,0034,5555,2,,53.0,-
14692,2727,0034,5719,2,,25.0,-
14693,2727,0034,5731,2,,4.0,-
14694,2727,0034,5686,2,,23.0,-
14695,2727,0034,5690,2,,6.0,-
14696,2727,0034,5792,2,,3.0,-
14697,2727,0034,5528,2,,171.0,-
14698,2727,0034,5624,2,,7.0,-
14699,2727,0034,5726,2,,4.0,-
14700,2727,0034,5642,2,,41.0,-
14701,2727,0034,5603,2,,31.0,-
14702,2727,0034,5657,2,,9.0,-
14703,2727,0034,5849,2,,2.0,-
14704,2728,0035,5525,2,,33.0,-
14705,2728,0035,6390,2,,14.0,-
14706,2728,0035,7190,2,,5.0,-
14707,2728,0035,6574,2,,19.0,-
14708,2728,0035,7188,2,,3.0,-
14709,2728,0035,6229,2,,19.0,-
14710,2728,0035,5689,2,,20.0,-
14711,2728,0035,6435,2,,37.0,-
14712,2728,0035,6573,2,,87.0,-
14713,2728,0035,6579,2,,43.0,-
14714,2728,0035,6575,2,,26.0,-
14715,2728,0035,6398,2,,3.0,-
14716,2728,0035,7189,2,,8.0,-
14717,2728,0035,6442,2,,21.0,-
14718,2728,0035,6583,2,,14.0,-
14719,2728,0035,7187,2,,21.0,-
14720,2728,0035,6396,2,,23.0,-
14721,2728,0035,7138,2,,8.0,-
14722,2728,0035,6676,2,,4.0,-
14723,2728,0035,7098,2,,5.0,-
14724,2728,0035,6860,2,,5.0,-
14725,2728,0035,6302,2,,10.0,-
14726,2728,0035,6326,2,,21.0,-
14727,2728,0035,6295,2,,48.0,-
14728,2728,0035,11856,2,,18.0,-
14729,2729,0036,7190,2,,24.0,-
14730,2729,0036,7188,2,,4.0,-
14731,2729,0036,7189,2,,64.0,-
14732,2729,0036,6583,2,,4.0,-
14733,2729,0036,6579,2,,5.0,-
14734,2729,0036,7138,2,,4.0,-
14735,2730,0037,7125,2,,2.0,-
14736,2730,0037,6376,2,,92.0,-
14737,2730,0037,6583,2,,36.0,-
14738,2730,0037,6319,2,,55.0,-
14739,2730,0037,6229,2,,74.0,-
14740,2730,0037,6698,2,,7.0,-
14741,2730,0037,6591,2,,4.0,-
14742,2730,0037,6846,2,,22.0,-
14743,2730,0037,7190,2,,43.0,-
14744,2730,0037,6435,2,,15.0,-
14745,2730,0037,7191,2,,3.0,-
14746,2730,0037,6573,2,,227.0,-
14747,2730,0037,7189,2,,19.0,-
14748,2730,0037,6442,2,,9.0,-
14749,2731,0038,6396,2,,5.0,-
14750,2731,0038,7138,2,,12.0,-
14751,2731,0038,6676,2,,4.0,-
14752,2731,0038,7098,2,,2.0,-
14753,2731,0038,6860,2,,23.0,-
14754,2731,0038,6302,2,,10.0,-
14755,2732,0039,5600,2,,670.0,-
14756,2732,0039,5558,2,,60.0,-
14757,2732,0039,5603,2,,53.0,-
14758,2732,0039,5652,2,,94.0,-
14759,2732,0039,5650,2,,835.0,-
14760,2732,0039,5685,2,,83.0,-
14761,2732,0039,7189,2,,41.0,-
14762,2733,0040,5679,2,,12.0,-
14763,2733,0040,5688,2,,15.0,-
14764,2733,0040,5555,2,,97.0,-
14765,2733,0040,5627,2,,242.0,-
14766,2733,0040,5724,2,,107.0,-
14767,2733,0040,5722,2,,131.0,-
14768,2734,0041,5651,2,,72.0,-
14769,2734,0041,5684,2,,79.0,-
14770,2734,0041,5610,2,,29.0,-
14771,2734,0041,5733,2,,5.0,-
14772,2734,0041,5778,2,,7.0,-
14773,2734,0041,5797,2,,31.0,-
14774,2734,0041,5659,2,,20.0,-
14775,2734,0041,5616,2,,19.0,-
14776,2734,0041,5626,2,,27.0,-
14777,2734,0041,5604,2,,11.0,-
14778,2734,0041,5688,2,,18.0,-
14779,2734,0041,5565,2,,20.0,-
14780,2734,0041,5718,2,,149.0,-
14781,2734,0041,5593,2,,15.0,-
14782,2734,0041,5612,2,,7.0,-
14783,2734,0041,5561,2,,40.0,-
14784,2734,0041,12021,2,,6.0,-
14785,2734,0041,5601,2,,77.0,-
14786,2734,0041,5640,2,,29.0,-
14787,2734,0041,5653,2,,1.0,-
14788,2734,0041,5525,2,,55.0,-
14789,2734,0041,5642,2,,41.0,-
14790,2734,0041,5849,2,,2.0,-
14791,2735,0042,70057,1,N0200,2.0,-
14792,2735,0042,70056,1,N0200,2.0,-
14793,2736,0043,8515,1,N0202,2.0,DUE TO ECN
14794,2737,0044,70074,1,N0200,2.0,-
14795,2738,0045,22830,4,,6900.0,
14796,2738,0045,1704,4,,3600.0,
14797,2738,0045,30829,4,,1500.0,
14798,2738,0045,30830,4,,300.0,
14799,2738,0045,1720,4,,500.0,
14800,2738,0045,46134,4,,500.0,
14801,2738,0045,30827,4,,800.0,
14802,2738,0045,163,4,,200.0,
14803,2738,0045,172,4,,300.0,
14804,2738,0045,218,4,,200.0,
14805,2738,0045,226,4,,300.0,
14806,2738,0045,240,4,,200.0,
14807,2738,0045,165,4,,100.0,
14808,2738,0045,187,4,,100.0,
14809,2738,0045,186,4,,100.0,
14810,2738,0045,173,4,,200.0,
14811,2738,0045,227,4,,200.0,
14812,2739,0046,11133,1,,3.0,-
14813,2739,0046,11144,1,,3.0,-
14814,2739,0046,11214,1,,2.0,-
14815,2739,0046,20413,1,,2.0,-
14816,2739,0046,10037,1,,1.0,-
14817,2739,0046,10237,1,,50.0,-
14818,2739,0046,10380,1,,3.0,-
14819,2739,0046,10496,1,,1.0,-
14820,2739,0046,10502,1,,1.0,-
14821,2739,0046,10537,1,,1.0,-
14822,2739,0046,10536,1,,2.0,-
14823,2739,0046,10557,1,,4.0,-
14824,2739,0046,12356,1,,30.0,-
14825,2739,0046,13215,1,,1.0,-
14826,2739,0046,12484,1,,27.0,-
14827,2739,0046,20629,1,,1.0,-
14828,2739,0046,12450,1,,1.0,-
14829,2740,0047,12028,15,,3.0,-
14830,2740,0047,8466,15,,2.0,-
14831,2740,0047,8698,15,,2.0,-
14832,2740,0047,8716,15,,2.0,-
14833,2740,0047,8630,15,,1.0,-
14834,2740,0047,8726,15,,1.0,-
14835,2740,0047,8820,15,,8.0,-
14836,2740,0047,8896,15,,8.0,-
14837,2740,0047,9103,15,,6.0,-
14838,2740,0047,9111,15,,3.0,-
14839,2740,0047,9105,15,,6.0,-
14840,2740,0047,12580,15,,1.0,-
14841,2740,0047,12032,15,,1.0,-
14842,2740,0047,12036,15,,7.0,-
14843,2740,0047,12037,15,,36.0,-
14844,2740,0047,12041,15,,8.0,-
14845,2741,0048,12032,15,,39.0,-
14846,2741,0048,12165,15,,2.0,-
14847,2742,0049,8739,15,,38.0,-
14848,2742,0049,59310,15,,50.0,-
14849,2742,0049,9843,15,,50.0,-
14850,2743,0050,14885,1,,2.0,-
14851,2743,0050,2204,1,,1.0,-
14852,2743,0050,2097,1,,1.0,-
14853,2743,0050,2094,1,,3.0,-
14854,2743,0050,2446,1,,2.0,-
14855,2743,0050,54761,1,,1.0,-
14856,2743,0050,28218,1,,1.0,-
14857,2744,0051,6500,1,,2.0,-
14858,2744,0051,7873,1,,4.0,-
14859,2744,0051,7862,1,,9.0,-
14860,2744,0051,7934,1,,2.0,-
14861,2745,0052,5529,15,,413.0,-
14862,2745,0052,5576,15,,14.0,-
14863,2745,0052,5620,15,,135.0,-
14864,2745,0052,5618,15,,24.0,-
14865,2745,0052,5624,15,,6.0,-
14866,2745,0052,5631,15,,70.0,-
14867,2745,0052,5660,15,,37.0,-
14868,2745,0052,5716,15,,1.0,-
14869,2745,0052,5719,15,,33.0,-
14870,2745,0052,5696,15,,3.0,-
14871,2745,0052,5721,15,,30.0,-
14872,2745,0052,5726,15,,10.0,-
14873,2745,0052,5735,15,,4.0,-
14874,2745,0052,5731,15,,49.0,-
14875,2745,0052,5742,15,,2.0,-
14876,2745,0052,5756,15,,60.0,-
14877,2745,0052,5773,15,,25.0,-
14878,2745,0052,5784,15,,22.0,-
14879,2745,0052,5796,15,,22.0,-
14880,2745,0052,5832,15,,5.0,-
14881,2745,0052,5834,15,,4.0,-
14882,2745,0052,5835,15,,1.0,-
14883,2745,0052,5838,15,,1.0,-
14884,2746,0053,5626,15,,95.0,-
14885,2746,0053,5834,15,,4.0,-
14886,2747,0054,5954,15,,2.0,-
14887,2747,0054,5949,15,,20.0,-
14888,2747,0054,5973,15,,5.0,-
14889,2747,0054,6000,15,,15.0,-
14890,2747,0054,6005,15,,15.0,-
14891,2747,0054,6035,15,,28.0,-
14892,2747,0054,6092,15,,29.0,-
14893,2747,0054,6180,15,,324.0,-
14894,2747,0054,6203,15,,5.0,-
14895,2747,0054,6218,15,,8.0,-
14896,2747,0054,6243,15,,16.0,-
14897,2747,0054,6249,15,,1.0,-
14898,2747,0054,6361,15,,15.0,-
14899,2747,0054,6364,15,,2.0,-
14900,2747,0054,6383,15,,48.0,-
14901,2747,0054,6396,15,,12.0,-
14902,2747,0054,7190,15,,79.0,-
14903,2748,0055,6401,15,,4.0,-
14904,2748,0055,7193,15,,24.0,-
14905,2748,0055,7192,15,,21.0,-
14906,2748,0055,6574,15,,73.0,-
14907,2748,0055,6585,15,,25.0,-
14908,2748,0055,6589,15,,8.0,-
14909,2748,0055,6609,15,,1.0,-
14910,2748,0055,6903,15,,31.0,-
14911,2748,0055,6835,15,,4.0,-
14912,2748,0055,6840,15,,3.0,-
14913,2748,0055,6838,15,,2.0,-
14914,2748,0055,6865,15,,25.0,-
14915,2748,0055,6871,15,,5.0,-
14916,2748,0055,6876,13,,2.0,-
14917,2748,0055,6887,15,,3.0,-
14918,2748,0055,6906,15,,4.0,-
14919,2748,0055,6909,15,,32.0,-
14920,2748,0055,6890,13,,22.0,-
14921,2748,0055,7127,13,,26.0,-
14922,2748,0055,7319,15,,10.0,-
14923,2748,0055,6642,15,,30.0,-
14924,2748,0055,7542,15,,5.0,-
14925,2748,0055,6317,15,,194.0,-
14926,2748,0055,6318,15,,267.0,-
14927,2748,0055,6322,15,,106.0,-
14928,2748,0055,6335,15,,72.0,-
14929,2748,0055,6340,15,,54.0,-
14930,2748,0055,6352,15,,77.0,-
14931,2748,0055,6359,15,,77.0,-
14932,2748,0055,15609,15,,48.0,-
14933,2748,0055,7217,15,,88.0,-
14934,2748,0055,7220,15,,6.0,-
14935,2748,0055,7221,15,,13.0,-
14936,2748,0055,7218,15,,305.0,-
14937,2749,0056,7231,15,,198.0,-
14938,2749,0056,7220,15,,30.0,-
14939,2749,0056,7239,15,,594.0,-
14940,2749,0056,7259,15,,600.0,-
14941,2749,0056,7268,15,,605.0,-
14942,2749,0056,7269,15,,12.0,-
14943,2749,0056,7579,15,,60.0,-
14944,2749,0056,7634,15,,109.0,-
14945,2749,0056,7646,13,,56.0,-
14946,2749,0056,7606,15,,3.0,-
14947,2749,0056,7642,15,,3.0,-
14948,2749,0056,7626,15,,10.0,-
14949,2749,0056,7638,15,,129.0,-
14950,2749,0056,7659,15,,6.0,-
14951,2749,0056,7790,15,,8.0,-
14952,2749,0056,10928,15,,70.0,-
14953,2749,0056,10932,15,,33.0,-
14954,2749,0056,10931,15,,14.0,-
14955,2749,0056,4507,15,,10.0,-
14956,2749,0056,4512,15,,95.0,-
14957,2749,0056,4550,15,,3.0,-
14958,2749,0056,54396,15,,1.0,-
14959,2749,0056,4873,13,,548.0,-
14960,2749,0056,4879,15,,22.0,-
14961,2749,0056,4920,15,,10.0,-
14962,2750,0057,5598,15,,478.0,-
14963,2750,0057,5595,15,,40.0,-
14964,2751,0058,70198,1,N0202,1.0,-
14965,2751,0058,70211,1,N0202,2.0,-
14966,2752,0059,62735,1,n0190,3.0,
14967,2752,0059,15582,4,,120.0,
14968,2752,0059,9832,4,,3.0,
14969,2752,0059,6587,4,,6.0,
14970,2753,0060,70446,1,N0202,3.0,-
14971,2753,0060,70398,1,N0202,3.0,-
14972,2754,0061,70198,1,N0202,1.0,-
14973,2754,0061,70211,1,N0202,1.0,-
14974,2755,0062,70419,1,N0202,3.0,-
14975,2756,0063,7934,15,,39.0,-
14976,2756,0063,9276,15,,1.0,-
14977,2756,0063,9266,15,,12.0,-
14978,2756,0063,70822,15,,22.0,-
14979,2756,0063,2042,15,,2.0,-
14980,2756,0063,15169,15,,13.0,-
14981,2756,0063,2045,15,,6.0,-
14982,2756,0063,2054,15,,12.0,-
14983,2756,0063,8516,15,,90.0,-
14984,2756,0063,70873,15,,87.0,-
14985,2756,0063,70874,15,,77.0,-
14986,2756,0063,15583,15,,29.0,-
14987,2756,0063,9585,15,,57.0,-
14988,2756,0063,9506,15,,200.0,-
14989,2756,0063,9480,15,,77.0,-
14990,2756,0063,6601,15,,72.0,-
14991,2756,0063,6599,15,,114.0,-
14992,2756,0063,14885,15,,6.0,-
14993,2757,0064,69621,4,,4.0,for trial
14994,2758,0065,70076,1,N0200,8.0,-
14995,2758,0065,70058,1,N0200,1.0,-
14996,2758,0065,70082,1,N0200,2.0,-
14997,2758,0065,70066,1,N0200,4.0,-
14998,2758,0065,70066,1,N0200,4.0,-
14999,2758,0065,70066,1,N0200,4.0,-
15000,2759,0066,70060,1,N0200,1.0,-
15001,2759,0066,70064,1,N0200,2.0,-
15002,2759,0066,70081,1,N0200,4.0,-
15003,2759,0066,70054,1,N0200,4.0,-
15004,2760,0067,70417,1,N0202,6.0,-
15005,2761,0068,70067,1,N0200,4.0,-
15006,2761,0068,70065,1,N0200,8.0,-
15007,2762,0069,70053,1,N0200,4.0,-
15008,2763,0070,70063,1,N0200,4.0,-
15009,2764,0071,70052,1,N0200,2.0,-
15010,2764,0071,70069,1,N0200,1.0,-
15011,2764,0071,70068,1,N0200,2.0,-
15012,2764,0071,70079,1,N0200,2.0,-
15013,2764,0071,70086,1,N0200,4.0,-
15014,2765,0072,70062,1,N0200,1.0,-
15015,2766,0073,70075,1,N0200,4.0,-
15016,2766,0073,70077,1,N0200,6.0,-
15017,2766,0073,70059,1,N0200,4.0,-
15018,2766,0073,70048,1,N0200,4.0,-
15019,2767,0074,70394,1,N0202,3.0,-
15020,2768,0075,70475,1,N0202,6.0,-
15021,2769,0076,70508,1,N0202,2.0,-
15022,2769,0076,70509,1,N0202,2.0,-
15023,2769,0076,70427,1,N0202,4.0,-
15024,2769,0076,70426,1,N0202,4.0,-
15025,2770,0077,70414,1,N0202,15.0,-
15026,2770,0077,70415,1,N0202,5.0,-
15027,2771,0078,70209,1,N0202,3.0,-
15028,2772,0079,70420,1,N0202,6.0,-
15029,2772,0079,70421,1,N0202,6.0,-
15030,2773,0080,70433,1,N0202,12.0,-
15031,2773,0080,70434,1,N0202,12.0,-
15032,2774,0081,70418,1,N0202,6.0,-
15033,2774,0081,70410,1,N0202,12.0,-
15034,2774,0081,70443,1,N0202,3.0,-
15035,2774,0081,70444,1,N0202,3.0,-
15036,2775,0082,70395,1,N0202,3.0,-
15037,2776,0083,70411,1,N0202,9.0,-
15038,2776,0083,70202,1,N0202,6.0,-
15039,2776,0083,70454,1,N0202,6.0,-
15040,2776,0083,70429,1,N0202,18.0,-
15041,2776,0083,70430,1,N0202,6.0,-
15042,2776,0083,70474,1,N0202,6.0,-
15043,2776,0083,70473,1,N0202,6.0,-
15044,2776,0083,70422,1,N0202,18.0,-
15045,2776,0083,70445,1,N0202,9.0,-
15046,2777,0084,70440,1,N0202,21.0,-
15047,2777,0084,70412,1,N0202,9.0,-
15048,2777,0084,70510,1,N0202,12.0,-
15049,2777,0084,70511,1,N0202,12.0,-
15050,2777,0084,70452,1,N0202,24.0,-
15051,2777,0084,70409,1,N0202,12.0,-
15052,2777,0084,70506,1,N0202,12.0,-
15053,2778,0085,70197,1,N0202,6.0,-
15054,2779,0086,70242,1,N0202,6.0,-
15055,2780,0087,70242,1,N0202,6.0,-
15056,2781,0088,70194,1,N0202,6.0,-
15057,2781,0088,70423,1,N0202,12.0,-
15058,2782,0089,71374,1,N0204,54.0,-
15059,2783,0090,71550,1,N0204,44.0,-
15060,2784,0091,72019,1,N0204,22.0,-
15061,2785,0092,71744,1,N0204,4.0,-
15062,2786,0093,71744,1,N0204,4.0,-
15063,2786,0093,72238,1,N0204,6.0,-
15064,2787,0094,72055,1,N0204,12.0,-
15065,2788,0095,71810,1,N0204,6.0,-
15066,2788,0095,71987,1,N0204,20.0,-
15067,2789,0096,72673,1,N0204,1.0,-
15068,2789,0096,72554,1,N0204,1.0,-
15069,2789,0096,72544,1,N0204,4.0,-
15070,2789,0096,73002,1,N0204,4.0,-
15071,2789,0096,72734,1,N0204,1.0,-
15072,2789,0096,72668,1,N0204,1.0,-
15073,2790,0097,72496,1,N0204,2.0,-
15074,2790,0097,72555,1,N0204,1.0,-
15075,2790,0097,72530,1,N0204,8.0,-
15076,2790,0097,72672,1,N0204,1.0,-
15077,2790,0097,72395,1,N0204,2.0,-
15078,2790,0097,72386,1,N0204,2.0,-
15079,2790,0097,72404,1,N0204,10.0,-
15080,2791,0098,72807,1,N0211,1.0,-
15081,2791,0098,72800,1,N0211,1.0,-
15082,2791,0098,72803,1,N0211,2.0,-
15083,2792,0099,73322,1,N0213,1.0,-
15084,2793,0100,72499,1,N0204,1.0,-
15085,2794,0101,72583,1,N0204,2.0,-
15086,2794,0101,72310,1,N0204,1.0,-
15087,2794,0101,72312,1,N0204,1.0,-
15088,2794,0101,72313,1,N0204,1.0,-
15089,2794,0101,72311,1,N0204,1.0,-
15090,2794,0101,72191,1,N0204,1.0,-
15091,2794,0101,72193,1,N0204,1.0,-
15092,2795,0102,59355,2,,6.0,
15093,2796,0103,61803,2,,52.0,
15094,2797,0104,5726,1,n0204,101.0,-
15095,2797,0104,5721,1,n0204,580.0,-
15096,2797,0104,5784,1,n0204,8.0,-
15097,2797,0104,5724,1,n0204,8.0,-
15098,2797,0104,6660,1,n0204,24.0,-
15099,2797,0104,6890,1,n0204,24.0,-
15100,2797,0104,6618,1,n0204,24.0,-
15101,2797,0104,72899,1,n0204,5.0,-
15102,2797,0104,6843,1,n0204,3.0,-
15103,2797,0104,6374,1,n0204,37.0,-
15104,2798,0105,73318,1,N0213,1.0,-
15105,2798,0105,73324,1,N0213,1.0,-
15106,2798,0105,73325,1,N0213,1.0,-
15107,2799,0106,5659,1,n0204,7.0,-
15108,2799,0106,5653,1,n0204,41.0,
15109,2799,0106,5681,1,n0204,118.0,
15110,2799,0106,5685,1,n0204,14.0,
15111,2799,0106,5688,1,n0204,33.0,-
15112,2799,0106,5694,1,n0204,16.0,
15113,2799,0106,5691,1,n0204,19.0,
15114,2799,0106,5630,1,n0204,215.0,
15115,2799,0106,5620,1,n0204,80.0,
15116,2799,0106,5618,1,n0204,81.0,
15117,2799,0106,5726,1,n0204,144.0,
15118,2799,0106,5647,1,n0204,365.0,
15119,2799,0106,5649,1,n0204,220.0,
15120,2799,0106,5650,1,n0204,42.0,
15121,2799,0106,5651,1,n0204,27.0,
15122,2799,0106,5652,1,n0204,14.0,
15123,2799,0106,5656,1,n0204,3.0,
15124,2799,0106,5654,1,n0204,1.0,
15125,2799,0106,5655,1,n0204,3.0,
15126,2799,0106,5660,1,n0204,14.0,
15127,2799,0106,5684,1,n0204,20.0,
15128,2799,0106,5718,1,n0204,5.0,
15129,2799,0106,5719,1,n0204,11.0,
15130,2799,0106,5721,1,n0204,20.0,
15131,2799,0106,5722,1,n0204,25.0,
15132,2799,0106,5731,1,n0204,24.0,
15133,2800,0107,5726,1,n0204,4.0,
15134,2800,0107,5600,1,n0204,59.0,
15135,2800,0107,5608,1,n0204,11.0,
15136,2800,0107,5547,1,n0204,46.0,
15137,2800,0107,5552,1,n0204,6.0,
15138,2801,0108,6354,1,n0204,21.0,
15139,2801,0108,5724,1,n0204,78.0,
15140,2801,0108,5648,1,n0204,105.0,
15141,2801,0108,5686,1,n0204,224.0,
15142,2801,0108,73143,1,n0204,5.0,
15143,2801,0108,5690,1,n0204,24.0,
15144,2801,0108,6892,1,n0204,8.0,
15145,2801,0108,7190,1,n0204,5.0,
15146,2801,0108,5558,1,n0204,12.0,
15147,2801,0108,5537,1,n0204,19.0,
15148,2801,0108,7651,1,n0204,113.0,
15149,2801,0108,13972,1,n0204,2.0,
15150,2801,0108,7672,1,n0204,19.0,
15151,2801,0108,64048,1,n0204,30.0,
15152,2801,0108,5985,1,n0204,5.0,
15153,2801,0108,6030,1,n0204,108.0,
15154,2801,0108,6025,1,n0204,92.0,
15155,2801,0108,6073,1,n0204,7.0,
15156,2801,0108,6005,1,n0204,45.0,
15157,2801,0108,6028,1,n0204,119.0,
15158,2801,0108,6027,1,n0204,46.0,
15159,2801,0108,6032,1,n0204,90.0,
15160,2802,0109,5731,2,,24.0,-
15161,2802,0109,5681,2,,118.0,-
15162,2802,0109,5649,2,,228.0,-
15163,2802,0109,5630,2,,215.0,-
15164,2802,0109,5726,2,,144.0,-
15165,2802,0109,5650,2,,42.0,-
15166,2802,0109,5618,2,,81.0,-
15167,2802,0109,5647,2,,465.0,-
15168,2802,0109,7190,2,,5.0,-
15169,2802,0109,7187,2,,20.0,-
15170,2802,0109,6030,2,,130.0,-
