Id,SessionId,CompId,FinYearId,ItemDesc,TotalQty,Rate,Discount,POId,Unit
2009,Sapl0005,1,4,LONG RAILS C63 (6MTRS X 3MTRS),18.0,1700.0,0.0,501,3
2010,Sapl0005,1,4,CROSS RAILS C63 (5MTRS X 4MTRS),20.0,1700.0,0.0,501,3
2011,Sapl0005,1,4,TROLLEY SET C63,4.0,5500.0,0.0,501,16
2012,Sapl0005,1,4,TOD FOR K6/QSK19 CYLINDER BLOCK WITH SINGLE SIDE SHUTTING TROLLY,1.0,1.0,0.0,502,1
2013,Sapl0005,1,4,Spares for TOD,1.0,1.0,0.0,503,1
2014,Sapl0005,1,4,Operator standing platform for Turn Over Device of QSK60 cylinder block (size -700mm Ht x 6000mmL x 800mm W),1.0,1.0,0.0,504,1
2015,Sapl0005,1,4,"ITEM NAME:PROTOFIXTURES, DESCRIPTION:CROSS MEMBER SUB ASSY",1.0,200000.0,0.0,493,1
2016,Sapl0005,1,4,"ITEM NAME:PROTOFIXTURES, DESCRIPTION: FRAMING STATION",1.0,200000.0,0.0,493,1
2017,Sapl0005,1,4,"ITEM NAME:PROTOFIXTURES, DESCRIPTION: STAND FOR FLOOR EXTENSION",1.0,200000.0,0.0,493,1
2018,Sapl0005,1,4,"Part no: 0101EP602130N/2140N-F1, Description: 0101EP602130N ASSLY PLR D OTR RH",1.0,332823.0,0.0,481,16
2019,Sapl0005,1,4,"Part no: 0101EP602130N/2140N-F2, Description: 0101EP602140N ASSLY PLR D OTR LH",1.0,332823.0,0.0,481,16
2020,Sapl0005,1,4,"Part no: 0101EP602060N-F, Description: 0101EP602060N PANEL ASSY B PILLAR INR RH",1.0,331044.0,0.0,481,16
2021,Sapl0005,1,4,"Part no: 0101BP604920N-F, Description: 0101BP604920N PANEL ASSY FLR MID",1.0,232615.0,0.0,481,16
2022,Sapl0005,1,4,"Part no: Mod-0101BP604830N-F, Description: 0101BP604830N CROSS MEMBER ASSY FLOOR REAR",1.0,265961.0,0.0,481,16
2023,Sapl0005,1,4,"Part no: 0101EP602080N-F, Description: 0101EP602080N PANEL ASSY B PILLAR INR LH",1.0,420144.0,0.0,481,16
2024,Sapl0005,1,4,"Part no: 0101EP602050N-F, Description: 0101EP602050N PANEL ASSY BODY SIDE INR RR RH",1.0,882604.0,0.0,481,16
2025,Sapl0005,1,4,"Part no: 0101EP602070N-F, Description: 0101EP602070N PANEL ASSY BODY SIDE INR RR LH",1.0,882604.0,0.0,481,16
2026,Sapl0005,1,4,"Part no: 0101BP604850N-F, Description: 0101BP604850N PANEL ASSY CROSS MBR FLR RISER MID",1.0,321200.0,0.0,481,16
2027,Sapl0005,1,4,"Part no: 0101BP606430N-F, Description: 0101BP606430N PANEL ASSLY FLR RISER SIDE RH",1.0,214500.0,0.0,481,16
2028,Sapl0005,1,4,"Part: N7820166001ME11, Description: Set of Electrical/Mechanical items for QSK60 Cylinder Block Turn Over Device as per Annexure-1",1.0,65000.0,0.0,480,16
2029,Sapl0005,1,4,"Part: N7820166001ME21, Description: Operator standing platform for Turn Over Device of QSK60 cylinder block (size -700mm Ht x 6000mmL x 800mm W)",1.0,106000.0,0.0,480,16
2030,Sapl0005,1,4,"MAIN ASSEMBLY NUMBER:47657337, DESCRIPTION:RICE DRUM D84 WA",1.0,233000.0,0.0,505,1
2031,Sapl0005,1,4,"MAIN ASSEMBLY NUMBER:47657337, DESCRIPTION: SUBASSLY 01 & SUBASSLY 02",1.0,110000.0,0.0,505,1
2032,Sapl0005,1,4,"MAIN ASSEMBLY NUMBER:47657337, DESCRIPTION: FULL WELDING",1.0,177000.0,0.0,505,1
2033,Sapl0005,1,4,"Item:-0010, Description:-MN45020001880 TELESCOPIC TROLLY SET C63",8.0,8000.0,0.0,506,1
2034,Sapl0005,1,4,"Part:N78EM-023-0019, Description: Powerised Roller Conveyor with VFD, Length 6300 mm",1.0,300000.0,0.0,507,16
2035,Sapl0005,1,4,"Part:N78EGMC-0477, Description: 90 degrees Hydraulic Tilter with Power Pack, Capacity 500 Kg",1.0,220000.0,0.0,507,16
2036,Sapl0005,1,4,"Part:N78EGMC-0477, Description: 90 degrees Hydraulic Tilter with Power Pack, Capacity 250 Kg",1.0,200000.0,0.0,507,16
2037,Sapl0005,1,4,"Part:N78EGMC-0477, Description: 90 degrees Hydraulic Tilter with Power Pack, Capacity 125 Kg",1.0,180000.0,0.0,507,16
2038,Sapl0005,1,4,"ITEM NO. : WELDFIX0001, DESCRIPTION : WELDING FIXTURES ASSLY LOAD BODY, ACE EDGE PLUS PROJECT",1.0,7000000.0,0.0,508,1
2040,Sapl0005,1,4,"Item: 10, Description: OP-10 1060721 Proto Weld Check Gauge - U321",2.0,878000.0,0.0,509,25
2041,Sapl0005,1,4,"Item: 20, Description: OP20 1060721 Proto Weld Check Gauge - U321",2.0,950000.0,0.0,509,25
2042,Sapl0005,1,4,"Item: 30, Description: OP30 1060721 Proto Weld Check Gauge - U321",2.0,855000.0,0.0,509,25
2043,Sapl0005,1,4,"Item: 10, Part No.: Welding Fixture, Description: 0101BAZ04310N CROSS MEMBER ASSY FLOOR REAR CNG",1.0,275542.0,0.0,510,16
2044,Sapl0005,1,4,"Part: N78EGMC-0205, Description: Tank Bracket Assembly station for kitting activity at Mega site Phaltan.",2.0,880000.0,0.0,511,16
2045,Sapl0005,1,4,"Item:0010, Material : MN45020001879, Description : TELESCOPIC RAIL C63 ( 2MTR)",14.0,2200.0,0.0,512,3
2046,Sapl0005,1,4,"Item:0020, Material : MN45020001880, Description : TELESCOPIC TROLLY SET C63",7.0,8000.0,0.0,512,16
2047,Sapl0005,1,4,"Item: 20, Part No.: Welding Fixture, Description: 0101EAZ02540N PANEL ASSY WHEEL HOUSE OTR LH",1.0,122572.0,0.0,510,16
2048,Sapl0005,1,4,"Part No.-N83FPA606694, Description : Fabricated frame to support lub Oil pump fixture of KV engine at Assemble shop.TR25942
@ A606694",1.0,7500.0,0.0,513,16
2049,Sapl0005,1,4,"Part No.-N83FPA606694, Description : Functional gauge to check depth from first liner bore to cap seat for Qsk19 cylinder block(2896746).TR25933 @ A606691",1.0,39000.0,0.0,513,16
2050,Sapl0005,1,4,"Part : N83FPA3236118, Description : Bracket, Lifting (part no 3236118) for KTAA19 Horizontal engine as per STPG no 1191867",2.0,595.0,0.0,514,16
2051,sapl0005,1,4,"ITEM NO. :LR00000001, DESCRIPTION : LONG RAIL C63 6 MTR LENGTH",96.0,2300.0,0.0,515,3
2052,sapl0005,1,4,"ITEM NO. :CROSRAIL001, DESCRIPTION : CROSS RAIL C63 2.5M LENGTH",50.0,2300.0,0.0,515,3
2053,sapl0005,1,4,"ITEM NO. :TRPLLYSET01, DESCRIPTION : TROLLEY SET",20.0,4000.0,0.0,515,9
2054,Sapl0005,1,4,"Part : N83FPA65453, Description : CAC Cover to accommodate two filter element for testing of Qsk19 Engine.TR25935 @ A606581",1.0,43000.0,0.0,516,16
2055,Sapl0005,1,4,"Part:N36MATERIAL, Description:CONSOLIDATED PR - AGV TO RGV CONVERSION IN NH/NT ASSEMBLY",1.0,140000.0,0.0,517,9
2056,Sapl0005,1,4,SERVICE-SER- Installation of Conveyor-1 No and Tilters-3 Nos,1.0,25000.0,0.0,518,16
2057,Sapl0005,1,4,"Material: MN45020001880, Descption : TELESCOPIC TROLLY SET C63",2.0,8000.0,0.0,519,16
2058,Sapl0005,1,4,"Part : N83FPA606231, Description : Service tool to form 24 mm radious to hallow 3/8  dia tube part no (3037732, 3038028,
3878274).TR25944 @ A606231",1.0,8000.0,0.0,520,16
2059,Sapl0005,1,4,Cross Rail 6.3 mtr,12.6,1700.0,0.0,521,3
2060,Sapl0005,1,4,Cross Rail 4.5mtr,18.0,1700.0,0.0,521,3
2061,Sapl0005,1,4,IT Gun trolly 4 mtr,6.0,5500.0,0.0,521,16
2062,Sapl0005,1,4,WELDING SYSTEM,3.0,99000.0,0.0,522,1
2063,Sapl0005,1,4,UNLOADING CONVEYOR FOR HOOD,1.0,652000.0,0.0,523,1
2064,Sapl0005,1,4,"Part : Service-SER, Description : Labour charges for Base plate wiring for TC7",1.0,25000.0,0.0,524,16
2065,Sapl0005,1,4,"Part : Service-SER, Description : Labour charges for Base plate wiring for TC8",1.0,25000.0,0.0,524,16
2066,Sapl0005,1,4,LONG RAIL C63 (6MTR X 2LINES =12MTRS),12.0,2900.0,0.0,525,3
2067,Sapl0005,1,4,CROSS RAIL C63 (2.5MTR X 5NOS.=12.5MTRS),12.5,2900.0,0.0,525,3
2068,Sapl0005,1,4,TROLLEY SET C63,5.0,8000.0,0.0,525,9
2069,Sapl0005,1,4,PANEL ASSY BODY SIDE INR RR LH,20.0,455.0,0.0,526,1
2070,Sapl0005,1,4,PANEL ASSY BODY SIDE INR RR RH,20.0,455.0,0.0,526,1
2071,Sapl0005,1,4,BRKT ROOF BOW B PLR RH,6.0,4.65,0.0,526,1
2072,Sapl0005,1,4,REINF SEAT MTG RR TOP LH,8.0,6.56,0.0,526,1
2073,Sapl0005,1,4,REINF SEAT MTG RR TOP RH,8.0,6.56,0.0,526,1
2074,Sapl0005,1,4,REINF HINGE ROOF LH,11.0,52.36,0.0,526,1
2075,Sapl0005,1,4,REINF HINGE ROOF RH,11.0,52.36,0.0,526,1
2076,Sapl0005,1,4,REINFORCEMENT QUARTER INR RH,20.0,10.35,0.0,526,1
2077,Sapl0005,1,4,BRACKET TAIL LAMP LH,24.0,52.36,0.0,526,1
2078,Sapl0005,1,4,BRACKET TAIL LAMP RH,24.0,52.36,0.0,526,1
2079,Sapl0005,1,4,PART NO. 200507_OSP000100000X_013,1.0,41000.0,0.0,527,1
2080,Sapl0005,1,4,CONVEYOR DRIVE STAND,1.0,9800.0,0.0,527,1
2081,Sapl0005,1,4,NYLON BRAIDED ROD,1.0,7500.0,0.0,528,1
2082,Sapl0005,1,4,long rail - 24 mtrs x 2 = 48 mtrs,48.0,2300.0,0.0,529,3
2083,Sapl0005,1,4,cross rail 4 mtrs x 5 = 20 mtrs,20.0,2300.0,0.0,529,3
2084,Sapl0005,1,4,trolley set,5.0,10000.0,0.0,529,9
2085,Sapl0005,1,4,"ITEM NO.10, DESCRIPTION: 0101BAZ04320N PANEL ASSY SILL REAR OUTER CNG",1.0,280989.0,0.0,530,16
2089,Sapl0005,1,4,"Item No.: 00020, Store Location: MP03,Material Description: Tool for assy fix for Ultra & assy frame",1.0,34851000.0,0.0,532,1
2090,Sapl0005,1,4,PICK & PLACE SYSTEM for ULTRA FRAME LINE,1.0,15000000.0,0.0,533,1
2091,Sapl0005,1,4,AUGER MACHINE FOR COAL SAMPLING MACHINE I PART MATERIAL AS PER PACKING LIST,1.0,3550000.0,0.0,534,16
2092,Sapl0005,1,4,AUGER MACHINE I FOR COAL SAMPLING,1.0,7540000.0,0.0,535,1
2093,Sapl0005,1,4,Slido Rail C63 (In MTR),7.0,2500.0,0.0,536,3
2094,Sapl0005,1,4,Load Trolly C63 (In Nos),4.0,2000.0,0.0,536,1
2095,Sapl0005,1,4,"Part:N80BWQSKTOD, Description: Turn Over Device for QSK 60 Cyl Block. Indexing Unit with Conveyor (2.5 Mtrs.) on ONE Sides of the Indexer",3.0,1140000.0,0.0,537,16
2096,Sapl0005,1,4,"Item Code: 4818, Item Description : Break Shoe Assembly ( Code No.8030001010000200 ) for Synergytech Hoist",2.0,5250.0,0.0,538,1
2097,Sapl0005,1,4,"Item Code: 4416, Item Description : Break coil (Transformer) for Synergytech Hoist -
Coil Voltage-440 V",2.0,4100.0,0.0,538,1
2098,sapl0005,1,4,"ITEM NO.: WELDFIX0001, DESCRIPTION: WELDING FIXTURES ASSLY LOAD BODY ACE EDGE PLUS PROJECT",1.0,7000000.0,0.0,539,1
2099,Sapl0005,1,4,"Part: N80BWSKID0003, Description : METALIC SKIDS FOR BW Q-60 CYLINDER BLOCK (FULL SKID)",20.0,36000.0,0.0,540,16
2100,Sapl0005,1,4,PLA BASE 8 PIN RELAY,16.0,950.0,0.0,541,1
2101,Sapl0005,1,4,"Item: 20, Part No.: Welding Fixture- 0101EP602070N-F (STG2), Description: 0101EP602050N PANEL ASSY BODY SIDE INR RR LH",1.0,299090.0,0.0,482,16
2106,Sapl0005,1,4,X mem assem Spare wheel W 109 Project,1.0,218376.0,0.0,542,1
2107,Sapl0005,1,4,"SAPL Service Engineer For OP-30, 1004757 REPAIRS-ELECTRICAL",1.0,12500.0,0.0,543,25
2108,Sapl0005,1,4,AUGER MACHINE FOR COAL SAMPLING MACHINE I PART MATERIAL AS PER PACKING LIST,1.0,2975000.0,0.0,534,16
2109,Sapl0005,1,4,AUGER MACHINE FOR COAL SAMPLING MACHINE I PART MATERIAL AS PER PACKING LIST,1.0,1015000.0,0.0,534,16
2110,Sapl0005,1,4,AUGER MACHINE FOR COAL SAMPLING MACHINE II PART MATERIAL AS PER PACKING LIST,1.0,3550000.0,0.0,534,16
2111,Sapl0005,1,5,BRAKE SHOE ASSY LH & RH,2.0,5030.0,0.0,544,1
2112,Sapl0005,1,5,"Item No:10,Storage Loc:AM02,Plant:1059,Material:26499733011,Material Desc:RAIL TROLLY 565 X 125 FOR TCF LINE",2.0,4850.0,0.0,545,16
2113,Sapl0005,1,5,Frame - 9097105281,1.0,950000.0,0.0,546,16
2117,Sapl0005,1,5,Bracket shakle Rear LH W 109 Project,1.0,41616.0,0.0,542,1
2118,Sapl0005,1,5,Bracket shakle Rear RH W 109 Project,1.0,36700.0,0.0,542,1
2119,Sapl0005,1,5,BRKT PIVOT REAR SPRING LH W 109 Project,1.0,34000.0,0.0,542,1
2120,Sapl0005,1,5,BRKT PIVOT REAR SPRING RH W 109 Project,1.0,34000.0,0.0,542,1
2121,Sapl0005,1,5,FRT IFS/FRT LCA S/A WELDING FIXTURE W 109 Project,1.0,216000.0,0.0,542,1
2122,Sapl0005,1,5,S/M assem center inner L/R Fixt,1.0,244308.0,0.0,542,1
2123,Sapl0005,1,5,"ITEM NO.10, DESCRIPTION-ASSY WELDING FIXTURE COST, 0102CAZ00920N/0101CAZ01020N ASSY PLENUM PNL REAR",1.0,415582.0,0.0,550,16
2124,Sapl0005,1,5,"Part no: TR-17F694-01, Description: stack up conveyor (L-9mxW-2m) Pitch 1.7m",1.0,1018400.0,0.0,551,16
2125,Sapl0005,1,5,"ITEM CODE: ADAXX000240, DESCRIPTION: LONG RAIL -C63-4 MTRS",32.0,1700.0,0.0,552,3
2126,Sapl0005,1,5,"ITEM CODE: ADAXX000243, DESCRIPTION: CROSS RAIL -C63-3 MTRS",39.0,1700.0,0.0,552,3
2127,Sapl0005,1,5,"ITEM CODE: ADAXX000253, DESCRIPTION: TROLLEY SET - C63-SECTION",11.0,5500.0,0.0,552,1
2128,Sapl0005,1,5,"Part No: W110-TG-01, Description : LIFTER UNIT  W110-TG-01 - 18F203",1.0,52000.0,0.0,553,1
2129,Sapl0005,1,5,"5100025525/ TROLLEY SET FOR TELESCOPIC
RAILS C63",4.0,9500.0,0.0,554,23
2130,Sapl0005,1,5,"5100025104/ TELESCOPIC RAILS 2M FOR CROSS
TROLLEY",8.0,2707.5,0.0,554,3
2131,sapl0005,1,5,"AS02010000000005,MT45011100000216 LONG RAIL C63,",198.0,2200.0,0.0,555,3
2132,sapl0005,1,5,"AS02010000000006,MT45011100000198 CROSS RAIL C63 (3MTR) SPAN",73.0,2200.0,0.0,555,3
2133,sapl0005,1,5,UNUSED GENSET,1.0,160000.0,0.0,556,1
2134,Sapl0005,1,5,"INSTALLATION OF EC Conveyor S201 Service Specification: 1011636 installation & Commisioning
charges",1.0,95600.0,0.0,557,25
2137,Sapl0005,1,5,"ITEM NO. 0010, DESCRIPTION : AS02010000000007, MT45011100000208 TROLLEY SET C63",31.0,7500.0,0.0,559,16
2138,Sapl0005,1,5,"Part: N77BWQSKINSPSCISSOR, Description : SCISSOR LIFT FOR INSPECTION OF QSK60 CYLINDER BLOCK",1.0,670000.0,0.0,560,16
2139,Sapl0005,1,5,"Part: N77BWQSKPTWTSCISSOR, Description : SCISSOR LIFT FOR PTWT OF QSK60 CYLINDER BLOCK",1.0,695000.0,0.0,560,16
2140,Sapl0005,1,5,"Part: N77BWQSKPLATFORM, Description : PLATFROM FOR SCISSOR LIFT OF QSK 60 CYLINDER BLOCK",2.0,265000.0,0.0,560,16
2141,Sapl0005,1,5,"Part: N78EGMC-0158, Description : MS TRACK",1.0,190000.0,0.0,561,16
2142,Sapl0005,1,5,"Part No. : SERVICE-SER, Description : RGV Trolley installation - welding work , grinding & gas cutting work",100.0,2700.0,0.0,562,3
2143,Sapl0005,1,5,"Part: N7820172002MA-AL-FIX, Description : Fixture and Trolley to insert Cam & Crank alignment bars into QSK23 Cylinder Block as per drawing A606628/Rev-A",1.0,310000.0,0.0,563,16
2144,Sapl0005,1,5,"Item Code:4818, Item Description : Break Shoe Assembly ( Code No.8030001010000200 ) for Synergytech Hoist",1.0,5250.0,0.0,564,1
2145,Sapl0005,1,5,"Item Code:4416, Item Description : Break coil (Transformer) for Synergytech
Hoist - Coil Voltage-440 V",2.0,4100.0,0.0,564,1
2146,Sapl0005,1,5,AS02010000000007 TROLLEY SET MT45011100000208,5.0,7500.0,0.0,565,16
2147,Sapl0005,1,5,"Part: N34EG-001-017, Description : S4 spring wedge fitment fixture",1.0,754000.0,0.0,566,16
2148,Sapl0005,1,5,"Part-N77RGV082015, Description - Battery Operated Rail Guided Vehicle",2.0,365000.0,0.0,567,16
2149,Sapl0005,1,5,MN45020001880 TELESCOPIC TROLLY SET C63,2.0,8000.0,0.0,568,9
2150,Sapl0005,1,5,"Part: N772007599509, Description : MS track",15.0,2375.0,0.0,569,3
2151,Sapl0005,1,5,Size 2 vessel fixture design and CMM,1.0,50000.0,0.0,570,1
2152,Sapl0005,1,5,"Part : N77RGV082015, Description : Up gradation of AGV trolley to RGV trolley ( Conversion) with additional scope of wheel ,sensor assly",8.0,175000.0,0.0,571,16
2153,Sapl0005,1,5,"Part : N772007599509, Description : MS track",15.0,2375.0,0.0,572,3
2154,Sapl0005,1,5,"Part:SERVICE -SER, Description : RGV Trolley installation - welding work , grinding & gas cutting work",30.0,4062.5,0.0,572,3
2155,Sapl0005,1,5,AUGER MACHINE II FOR COAL SAMPLING,1.0,7540000.0,0.0,535,1
2156,Sapl0005,1,5,AUGER MACHINE III FOR COAL SAMPLING,1.0,7540000.0,0.0,535,1
2157,Sapl0005,1,5,AUGER MACHINE IV FOR COAL SAMPLING,1.0,7540000.0,0.0,535,1
2158,sapl0005,1,5,AUGER MACHINE FOR COAL SAMPLING MACHINE II PART MATERIAL AS PER PACKING LIST,1.0,2975000.0,0.0,534,16
2159,sapl0005,1,5,AUGER MACHINE FOR COAL SAMPLING MACHINE II PART MATERIAL AS PER PACKING LIST,1.0,1015000.0,0.0,534,16
2160,sapl0005,1,5,AUGER MACHINE FOR COAL SAMPLING MACHINE III PART MATERIAL AS PER PACKING LIST,1.0,7540000.0,0.0,534,16
2163,sapl0005,1,5,AUGER MACHINE FOR COAL SAMPLING MACHINE IV PART MATERIAL AS PER PACKING LIST,1.0,7540000.0,0.0,534,16
2166,Sapl0005,1,5,"Size 2 vessel fixture CMM inspection and
05 jobs CMM inspection on the fixture",1.0,10000.0,0.0,570,1
2167,sapl0005,1,5,"AF1267462100112-ASSY DASH BOARD- ASSY FIX-1, 267462100112",1.0,280000.0,0.0,573,1
2168,Sapl0005,1,5,"Item Code- 7138, Description - Break coil (Transformer) for synergytech Hoist",4.0,4100.0,0.0,574,1
2169,Sapl0005,1,5,"Item Code- 7139, Description - Contactor (Transformer) for synergytech Hoist",4.0,3300.0,0.0,574,1
2170,Sapl0005,1,5,"Item number : CROSRAIL001, Item Name : CROSS
RAIL C63 2.5Mtr Length",35.0,2300.0,0.0,575,3
2171,Sapl0005,1,5,"Item number : LR00000001, Item Name : LONG RAIL C63 6 Mtr Length",48.0,2300.0,0.0,575,3
2172,Sapl0005,1,5,"Item number : TROLLYSET01, Item Name :",20.0,4000.0,0.0,575,9
2173,Sapl0005,1,5,Composite Fixture of XRX1350 and XRYO1200,1.0,980000.0,0.0,576,1
2174,Sapl0005,1,5,"Part : N7820176320EB01, Description : Pillar mounted 500 kg Jib crane with electrical hoist",1.0,220000.0,0.0,577,9
2175,Sapl0005,1,5,"PART NO. : N37BMCO3170001 , DESCRIPTION : HAND SAFETY SWITCH FOR BEMCO PRESS M/C IN CYL HEAD",2.0,15750.0,0.0,578,16
2176,Sapl0005,1,5,"AF2267462100112-ASSY DASH BOARD- ASSY FIX-2, 267462100112",1.0,310000.0,0.0,573,1
2177,Sapl0005,1,5,AF3267462100112-ASSY DASH BOARD- MAIN ASSY FIX - 267462100112,1.0,360000.0,0.0,573,1
2178,Sapl0005,1,5,CF267462100112-ASSY DASH BOARD- CHECKING FIXTURE - 267462100112,1.0,300000.0,0.0,573,1
2180,Sapl0005,1,5,LIFTO,1.0,1.0,0.0,580,1
2181,Sapl0005,1,5,consumables,1.0,1.0,0.0,581,1
2182,Sapl0005,1,5,Base Frame POU-12-00018987,1.0,124100.0,0.0,582,1
2183,Sapl0005,1,5,Base Frame POU-12-00019373,1.0,136860.0,0.0,582,1
2184,Sapl0005,1,5,Base Frame POU-12-0001893,1.0,117725.0,0.0,582,1
2185,Sapl0005,1,5,Base Frame POU-12-00018987,1.0,124100.0,0.0,583,1
2186,Sapl0005,1,5,Base Frame POU-12-00019373,1.0,136860.0,0.0,583,1
2187,Sapl0005,1,5,Base Frame POU-12-0001893,1.0,117725.0,0.0,583,1
2188,Sapl0005,1,5,"Part : service-ser, Description : Installation and commissioning of 500kg Pillar mounted Jib Crane",1.0,25000.0,0.0,584,16
2189,Sapl0005,1,5,"Item number : MP00000002, Item Name : Magnetic Plunger WITH BREAK COIL 415VAC",10.0,3400.0,0.0,585,1
2190,Sapl0005,1,5,Mobile Front WorkingPlatform Standard,1.0,958000.0,0.0,586,16
2191,Sapl0005,1,5,SPM DRILLING MACHINE ( 901 & 905),1.0,1299400.0,0.0,587,1
2192,Sapl0005,1,5,SPM DRILLING MACHINE ( 908 ),1.0,851000.0,0.0,587,1
2193,Sapl0005,1,5,"Part : N7820176320EB01, Description : Jib crane of Capacity 125 Kg for handling con rod with tackle on Large Connecting rod line, PHP.",1.0,245000.0,0.0,588,1
2194,Sapl0005,1,5,DEMO AGV,1.0,350000.0,0.0,589,1
2195,Sapl0005,1,5,"PART : SERVICE-SER, DESCRIPTION : SERVICE CHARGES FOR METAL STRIP ADJUSTMENT",16.0,1500.0,0.0,590,16
2196,Sapl0005,1,5,"Part no: G04-UB-10-02, Description:UNIT -UB-10-02 (LH+RH) 18F210",2.0,11910.0,0.0,591,16
2197,Sapl0005,1,5,"Part: N36CPPR2004009, Description: NEW PAN FACE ROLLER ASSEMBLY FOR TOD IN K6 BLOCK",1.0,13500.0,0.0,592,16
2198,Sapl0005,1,5,"Part: N36CPPR2004010, Description: NEW HEAD FACE ROLLER ASSEMBLY FOR TOD IN K6 BLOCK",1.0,11800.0,0.0,592,16
2199,Sapl0005,1,5,"Part: N36CPPR2004011, Description: RUBBER COATING FOR PAN ASSEMBLY ROLLER 1SET ( INCLUDES 2 NOS.) FOR TOD IN K6 BLOCK",1.0,5200.0,0.0,592,16
2200,Sapl0005,1,5,"Part: N36CPPR2004012, Description: RUBBER COATING FOR HEAD FACE ROLLER FOR TOD IN K6 BLOCK",1.0,6000.0,0.0,592,16
2201,Sapl0005,1,5,"Part no : G04-UB-20-02, Description : UNIT -UB-20-02 (LH+RH) 18F211",2.0,8800.0,0.0,593,16
2202,Sapl0005,1,5,"Part no : TR MS BWF BASE SR, Description : FAB SR BWF BASE AS PER DRG",542.0,70.0,0.0,594,2
2204,Sapl0005,1,5,"PART NO. G04-MBA-30-08, DESCRIPTION : UNIT -MBA-30-08 (LH+RH) 18F214",2.0,40000.0,0.0,595,16
2205,Sapl0005,1,5,"Part no:G04-UB-10-03, Description: UNIT -UB-10-03 (LH+RH) 18F210",2.0,6900.0,0.0,591,16
2206,Sapl0005,1,5,"Part no:G04-UB-10-04, Description:UNIT -UB-10-04 (LH+RH) 18F210",2.0,6900.0,0.0,591,16
2207,Sapl0005,1,5,"Part no:G04-UB-10-05, Description: UNIT -UB-10-05 (LH+RH) 18F210",2.0,8500.0,0.0,591,16
2208,Sapl0005,1,5,"Part no:G04-UB-10-06, Description: UNIT -UB-10-06 (LH+RH) 18F210",2.0,6760.0,0.0,591,16
2209,Sapl0005,1,5,"Part no:G04-UB-10-07, Description: UNIT -UB-10-07 (LH+RH) 18F210",2.0,13000.0,0.0,591,16
2210,Sapl0005,1,5,"Part no:G04-UB-10-08, Description: UNIT -UB-10-08 - 18F210",1.0,5510.0,0.0,591,16
2211,Sapl0005,1,5,"Part no:G04-UB-10-09, Description: UNIT -UB-10-09 - 18F210",1.0,5510.0,0.0,591,16
2212,Sapl0005,1,5,"Part no:G04-UB-10-10, Description : UNIT -UB-10-10 (LH+RH) 18F210",2.0,8500.0,0.0,591,16
2213,Sapl0005,1,5,"Part no: G04-UB-10-11, Description: UNIT -UB-10-11 (LH+RH) 18F210",2.0,14000.0,0.0,591,16
2214,Sapl0005,1,5,"Part no: G04-UB-10-12, Description: UNIT -UB-10-12- 18F210",1.0,5510.0,0.0,591,16
2215,Sapl0005,1,5,"Part no: G04-UB-10-13, Description: UNIT -UB-10-13 (LH+RH) 18F210",1.0,5510.0,0.0,591,16
2216,Sapl0005,1,5,"Part no: G04-UB-10-14, Description: UNIT -UB-10-14(LH+RH) 18F210",1.0,4500.0,0.0,591,16
2217,Sapl0005,1,5,"Part no: G04-UB-10-15, Description: UNIT -UB-10-15 (LH+RH) 18F210",2.0,8500.0,0.0,591,16
2218,Sapl0005,1,5,"Part no: G04-UB-10-18, Description: UNIT -UB-10-16(LH+RH) 18F210",2.0,8500.0,0.0,591,16
2219,Sapl0005,1,5,"Part no: G04-UB-10-19, Description: UNIT -UB-10-17 (LH+RH) 18F210",2.0,6700.0,0.0,591,16
2220,Sapl0005,1,5,"Part no : G04-UB-20-03, Description : UNIT -UB-20-03 (LH+RH) 18F211",2.0,8800.0,0.0,593,16
2221,Sapl0005,1,5,"Part no : G04-UB-20-04, Description : UNIT -UB-20-04 (LH+RH) 18F211",2.0,7100.0,0.0,593,16
2222,Sapl0005,1,5,"Part no : G04-UB-20-05, Description : UNIT -UB-20-05 (LH+RH) 18F211",2.0,8800.0,0.0,593,16
2223,Sapl0005,1,5,"Part no : G04-UB-20-06, Description : UNIT -UB-20-06 (LH+RH) 18F211",2.0,8800.0,0.0,593,16
2224,Sapl0005,1,5,"Part no : G04-UB-20-07, Description : UNIT -UB-20-07 (LH+RH) 18F211",2.0,8800.0,0.0,593,16
2225,Sapl0005,1,5,"Part no : G04-UB-20-11, Description : UNIT -UB-20-11 (LH+RH) 18F211",2.0,12100.0,0.0,593,16
2226,Sapl0005,1,5,"Part no : G04-UB-20-12, Description : UNIT -UB-20-12 (LH+RH) 18F211",4.0,4500.0,0.0,593,16
2227,Sapl0005,1,5,"Part no : G04-UB-20-13, Description : UNIT -UB-20-13 (LH+RH) 18F211",2.0,4500.0,0.0,593,16
2228,Sapl0005,1,5,"G04 ECA 10 01 11 M, M CED BASE ECA 10 01 11 18F208",2.0,14500.0,0.0,596,16
2229,Sapl0005,1,5,"G04 ECA 10 01 12 M, M CED BASE ECA 10 01 12 18F208",1.0,19000.0,0.0,596,16
2230,Sapl0005,1,5,"Part:N77COLLANTTANKACCESS,Description:HEATER AND ACCESSORIES FOR COOLANT TANK FOR QSK60 PT-WT WORKSTATION",1.0,45000.0,0.0,597,9
2231,Sapl0005,1,5,SLIDORAILC63 - SLIDO LONG RAIL C63,12.0,2300.0,0.0,598,3
