Id,Present,Absent,LateIn,HalfDay,Sunday,Coff,PL,OverTimeHrs,OverTimeRate,Installment,MobileExeAmt,Addition,Remarks1,Deduction,Remarks2,MId
2291,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19,0.0,0.0,175.0,P.T.Amount Add.,0.0,,2291
2292,25.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,247.0,0.0,,40.0,C.B.,2292
2293,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,284.0,Last Month One Day Mistek,40.0,C.B.,2293
2294,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.0,C.B.,2294
2295,26.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2295
2296,25.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,1012.0,C.B.,2296
2297,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,,164123.5,,2297
2298,24.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,96.0,0.0,,700.0,Adv.Salary against & Cont.For Kiran,2298
2299,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,-,556.0,Let Mark Ded.456 & Cont.101,2299
2300,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,,200.0,Cont.For Kiran Kadam,2300
2301,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,32.14,0.0,5.0,0.0,,897.0,Cont.100 & Ab-1 Ded.,2301
2302,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,631.5,0.0,175.0,P.Tax,0.0,,2302
2303,22.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.,2303
2304,25.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,57.01,4681.5,0.0,0.0,,100.0,Cont.For Kiran,2304
2305,24.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,51.92,12247.5,276.0,0.0,,200.0,Cont.For Kiran,2305
2306,21.0,4.5,0.0,0.0,0.0,0.0,3.0,5.0,35.23,2934.0,0.0,0.0,,100.0,Cont.For Kiran,2306
2307,24.0,2.0,0.0,0.0,1.0,0.0,0.0,12.5,41.69,8208.5,93.0,1033.0,"Last Month Attamistek & 1day Salary
",50.0,Cont.For Kiran,2307
2308,25.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,38.94,0.0,0.0,0.0,,50.0,Cont.,2308
2309,24.0,2.0,0.0,0.0,1.0,0.0,2.0,14.5,38.75,0.0,0.0,0.0,,100.0,Cont.For Kiran,2309
2310,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.61,0.0,198.0,0.0,,486.0,Cont.For Kiran & Letmark 1 Day Amount Ded.,2310
2311,25.0,1.0,0.0,0.0,0.0,0.0,1.0,8.5,37.1,0.0,0.0,0.0,,50.0,Cont.For Kiran,2311
2312,25.0,0.5,0.0,0.5,0.0,0.0,0.0,7.0,40.78,3252.5,0.0,0.0,,50.0,Cont.For Kiran,2312
2313,24.0,2.0,0.0,0.0,1.0,0.0,2.0,42.0,43.54,0.0,0.0,349.0,Last Month 1day Mistek Amount ADD.,50.0,Cont.For Kiran,2313
2314,20.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,33.75,0.0,0.0,0.0,,100.0,Cont.For Kiran,2314
2315,21.0,3.5,0.0,0.0,0.0,3.5,0.0,0.0,51.61,0.0,140.0,0.0,-,50.0,Cont.For Kiran,2315
2316,25.0,1.0,0.0,0.0,1.0,0.0,0.0,27.5,36.09,0.0,0.0,0.0,,100.0,Cont.For Kiran,2316
2317,24.0,1.5,0.0,0.5,3.0,1.0,0.0,0.0,42.34,0.0,0.0,0.0,,0.0,-,2317
2318,24.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,30.85,2400.0,0.0,0.0,,100.0,Cont.For Kiran,2318
2319,23.0,3.0,0.0,0.0,1.0,0.0,0.0,19.5,52.7,0.0,0.0,0.0,,150.0,Cont.For Kiran,2319
2320,22.0,4.0,0.0,0.0,3.0,0.0,3.0,75.5,29.03,0.0,0.0,0.0,,50.0,Cont.For Kiran,2320
2322,23.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,35.88,0.0,0.0,0.0,,100.0,Cont.For Kiran,2322
2323,25.0,0.5,0.0,0.5,1.0,0.0,0.0,21.5,28.18,0.0,0.0,0.0,,0.0,-,2323
2324,24.0,2.0,0.0,0.0,1.0,0.0,0.0,21.0,32.26,0.0,0.0,0.0,,5100.0,Cont.For Kiran & Adv.,2324
2325,26.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,34.42,0.0,0.0,344.0,Last Month  O.T.Mistek,50.0,Cont.For Kiran,2325
2326,23.0,3.0,0.0,0.0,1.0,0.0,0.0,45.0,35.28,0.0,0.0,0.0,,50.0,Cont.For Kiran,2326
2327,25.0,1.0,0.0,0.0,1.0,0.0,0.0,7.5,33.37,0.0,0.0,0.0,,50.0,Cont.For Kiran,2327
2328,20.0,5.5,0.0,0.0,0.0,3.0,0.0,0.0,33.87,2400.0,0.0,0.0,,772.0,Cont.For Kiran & Let Mark Ded.,2328
2329,25.0,1.0,0.0,0.0,1.0,0.0,1.0,25.5,37.9,0.0,0.0,0.0,,50.0,Cont.For Kiran,2329
2330,24.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,38.1,0.0,0.0,0.0,,50.0,Cont.For Kiran,2330
2331,24.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,35.48,2400.0,0.0,0.0,,100.0,Cont.For Kiran,2331
2332,26.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,36.43,0.0,0.0,0.0,,50.0,Cont.For Kiran,2332
2333,24.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,30.7,0.0,0.0,0.0,,100.0,Cont.For Kiran,2333
2334,22.0,4.0,0.0,0.0,1.0,0.0,0.0,22.0,31.45,2400.0,0.0,0.0,,100.0,Cont.For Kiran,2334
2335,24.0,1.5,0.0,0.5,1.0,0.0,0.0,25.5,28.02,0.0,0.0,0.0,,100.0,Cont.For Kiran,2335
2337,16.0,11.5,0.0,0.5,0.0,0.0,4.0,2.5,30.85,534.0,0.0,0.0,0,0.0,,2337
2338,24.0,2.0,0.0,0.0,2.0,0.0,0.0,21.5,32.86,0.0,0.0,0.0,,50.0,Cont.For Kiran,2338
2339,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2004.0,TDS,2339
2340,24.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,31.1,2400.0,13.0,0.0,,50.0,Cont.For Kiran,2340
2341,21.0,5.0,0.0,0.0,1.0,0.0,0.0,18.0,26.61,0.0,0.0,0.0,-,50.0,Cont.For Kiran,2341
2342,26.0,0.0,0.0,0.0,1.0,0.0,0.0,96.5,32.26,0.0,0.0,0.0,,0.0,,2342
2343,24.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,37.09,0.0,0.0,0.0,-,50.0,Cont.For Kiran,2343
2344,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,A.B.1,100.0,Cont.For Kiran,2344
2345,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,,301.0,Cont.For Kiran,2345
2346,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.For Kiran,2346
2347,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,34.48,0.0,0.0,0.0,,100.0,Cont.For Kiran,2347
2348,26.0,0.0,0.0,0.0,3.0,0.0,0.0,84.5,28.23,0.0,0.0,0.0,,50.0,Cont.For Kiran,2348
2349,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,-,2349
2350,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,24.19,0.0,0.0,0.0,,50.0,Cont.For Kiran,2350
2351,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.For Kiran,2351
2352,26.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,"Cont.For Kiran
",2352
2353,24.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5100.0,Vehicle Amount,19366.0,Adv.6500& 12000 Alto Down payment & TDS 621 C.B.245,2353
2354,24.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,250.0,Last Month Diff.,5200.0,Adv.& Cont.For Kiran ,2354
2355,24.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1870.0,467.0,0.0,,100.0,Cont.For Kiran,2355
2356,25.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,840.0,2190.0,Last Month Diff.,1505.0,Adv.& Cont.For Kir,2356
2357,25.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.For Kiran,2357
2358,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,Last Month Diff.,0.0,,2358
2359,10.0,18.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,,0.0,,2359
2360,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824.0,Att.Bonus 1 Amount,786.0,Let Mark Ded.,2360
2361,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4800.0,10.0,0.0,,100.0,Cont.For Kiran,2361
2362,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,500.0,Cont.For Kiran,2362
2363,24.0,1.5,0.0,0.5,1.0,1.0,0.0,0.0,0.0,7200.0,0.0,0.0,,200.0,Cont.For Kiran,2363
2364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,8100.0,Cont.For Kiran,2364
2365,23.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2400.0,0.0,0.0,,100.0,Cont.For Kiran,2365
2366,23.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3600.0,75.0,0.0,,100.0,Cont.For Kiran,2366
2367,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,242.0,Letmark,2367
2368,23.0,2.5,0.0,0.0,0.0,0.0,1.5,0.0,0.0,840.0,0.0,0.0,,100.0,Cont.For Kiran,2368
2369,15.0,11.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,38.0,175.0,P.Tax.Amount,200.0,Cont.For Kiran,2369
2370,25.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,201.0,Cont.For Kiran,2370
2371,23.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-,50.0,Cont.For Kiran,2371
2372,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.For Kiran,2372
2373,22.0,3.5,0.0,0.5,0.0,0.0,3.5,0.0,0.0,0.0,364.0,0.0,,100.0,Cont.For Kiran,2373
2374,22.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.For Kiran,2374
2375,24.0,1.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,500.0,Cont.For Kiran,2375
2376,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,,200.0,Cont.For Kiran,2376
2377,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200.0,Cont.For Kiran,2377
2378,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,Last Month Mistek,699.0,Cont.For Kiran & Let Mark Ded.,2378
2379,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,Cont.For Kiran,2379
2381,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,Per.Inc.,50.0,Cont.For Kiran,2381
2382,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,140270.0,Cont.For Kiran & TDS & Adv.,2382
2383,24.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,35.71,0.0,0.0,2744.0,,0.0,,2383
2384,25.0,1.5,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,,835.0,TDS & Canteen Bill ,2384
2385,21.0,5.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,,3064.0,Cont.For Kiran 501 TDS 490 & Let Mark  & C.B.,2385
2386,25.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,0.0,,265.0,C.B.,2386
2387,23.0,4.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6000.0,Conveyance,180.0,C.B.,2387
2388,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,204.0,0.0,,35.0,C.B.,2388
2389,23.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,631.5,0.0,174.0,P.T.,115.0,Cont.& C.B.,2389
2391,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2391
2392,25.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-,500.0,Cont.For Kiran,2392
2393,20.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,32.66,0.0,0.0,0.0,,100.0,Cont.For Kiran,2393
2394,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,139969.5,Adv.% TDS,2394
2395,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170869.5,Adv.97274.5& TDS 73595,2395
2396,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,,500.0,Adv.,2396
2397,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.5,0.0,175.0,P.tax,0.0,,2397
2398,22.0,1.5,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2398
2399,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2399
2400,23.0,0.5,0.0,0.5,1.0,0.0,0.0,22.0,63.12,4681.5,0.0,0.0,,2000.0,Adv.,2400
2401,23.0,0.5,0.0,0.5,1.0,0.0,0.0,22.0,57.48,12247.5,357.0,0.0,,2000.0,Adv.,2401
2402,21.0,2.5,0.0,0.5,1.0,0.0,1.0,18.0,39.0,2934.0,0.0,0.0,,2000.0,Adv.,2402
2403,22.0,1.5,0.0,0.5,0.0,0.0,0.0,7.0,35.58,0.0,12.0,0.0,,0.0,,2403
2404,22.0,2.0,0.0,0.0,1.0,0.0,0.0,25.5,46.15,8208.5,0.0,0.0,,0.0,,2404
2405,24.0,0.0,0.0,0.0,0.5,0.0,0.0,16.5,43.12,0.0,0.0,0.0,,0.0,,2405
2406,23.0,1.0,0.0,0.0,0.0,0.0,1.0,21.5,42.9,0.0,0.0,0.0,,3000.0,Adv.,2406
2407,20.0,3.5,0.0,0.5,3.0,0.0,3.5,38.5,41.07,0.0,0.0,0.0,,1246.0,Adv.,2407
2408,22.0,1.5,0.0,0.5,0.0,0.0,0.0,2.5,45.15,3252.5,0.0,0.0,,5127.0,PMC Bank EMI,2408
2409,23.0,1.0,0.0,0.0,1.0,0.0,1.0,34.0,48.21,0.0,0.0,0.0,,0.0,,2409
2410,21.0,3.0,0.0,0.0,2.0,0.0,0.0,51.5,36.16,0.0,0.0,0.0,,0.0,,2410
2411,22.0,2.0,0.0,0.0,0.0,0.0,2.0,25.5,39.96,0.0,0.0,0.0,,0.0,,2411
2412,17.0,7.5,0.0,0.5,1.0,3.0,4.5,0.0,46.88,0.0,0.0,0.0,,0.0,,2412
2413,22.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,34.15,2400.0,0.0,0.0,,4321.0,Adv.,2413
2414,22.0,2.0,0.0,0.0,1.0,0.0,1.0,24.0,58.35,0.0,0.0,0.0,,0.0,,2414
2415,22.0,2.0,0.0,0.0,1.0,0.0,2.0,12.0,32.14,0.0,0.0,0.0,,0.0,,2415
2416,21.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,39.72,0.0,0.0,0.0,,0.0,,2416
2417,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,0.0,0.0,0.0,,3000.0,Adv.,2417
2418,24.0,0.0,0.0,0.0,4.0,0.0,0.0,67.5,35.71,0.0,0.0,0.0,,0.0,,2418
2419,19.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,38.11,0.0,0.0,0.0,,0.0,,2419
2420,24.0,0.0,0.0,0.0,2.0,0.0,0.0,88.0,39.06,0.0,0.0,0.0,,3500.0,Adv.,2420
2421,22.0,1.5,0.0,0.5,0.0,0.0,1.0,3.0,36.94,0.0,0.0,0.0,,0.0,,2421
2422,21.0,2.5,0.0,0.5,3.0,0.0,0.0,0.0,37.5,2400.0,0.0,0.0,,0.0,,2422
2423,24.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,41.96,0.0,0.0,0.0,,0.0,,2423
2424,24.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,42.19,0.0,0.0,0.0,,0.0,,2424
2425,19.0,4.4,0.0,0.5,0.0,0.0,1.0,6.0,39.29,2400.0,0.0,0.0,,2000.0,Adv.,2425
2426,24.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,40.33,0.0,0.0,0.0,,0.0,,2426
2427,20.0,3.5,0.0,0.5,2.0,0.0,0.0,37.5,33.99,0.0,0.0,0.0,,4000.0,Adv.,2427
2428,16.0,8.0,0.0,0.0,2.0,0.0,0.0,36.0,34.82,2400.0,0.0,0.0,,0.0,,2428
2429,24.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,31.03,0.0,0.0,0.0,,0.0,,2429
2430,24.0,0.0,0.0,0.0,2.0,0.0,0.0,30.5,36.38,0.0,0.0,0.0,,0.0,,2430
2431,23.0,1.0,0.0,0.0,3.0,0.0,0.0,30.0,34.15,534.0,0.0,0.0,,0.0,,2431
2432,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2004.0,,2432
2433,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,34.43,2400.0,30.0,0.0,,400.0,Adv.,2433
2434,23.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,29.46,0.0,0.0,0.0,,0.0,-,2434
2435,23.0,1.0,0.0,0.0,2.0,0.0,1.0,69.0,35.71,0.0,0.0,0.0,,570.0,Adv.,2435
2437,21.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,41.06,2400.0,0.0,0.0,,4000.0,Adv.,2437
2439,23.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,38.17,0.0,0.0,0.0,-,0.0,,2439
2440,21.0,3.0,0.0,0.0,2.0,0.0,2.5,34.5,31.25,0.0,0.0,0.0,,0.0,,2440
2441,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2441
2442,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2442
2444,22.0,3.5,0.0,0.5,3.0,0.0,3.5,53.0,29.17,0.0,0.0,0.0,,100.0,Cont.For Suhas,2444
2445,21.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,0.0,0.0,,100.0,-,2445
2446,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,140969.5,Adv 97274.5 & TDS 42695 & Cont.1000,2446
2448,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,171869.5,Adv&TDS & Cont.,2448
2449,18.0,5.5,0.0,0.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,,701.0,Adv.500 & Cont.201,2449
2452,22.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,201.0,Cont.,2452
2453,20.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.,2453
2454,22.0,1.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.0,-,2454
2456,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,636.0,Cont.& TDS,2456
2457,11.0,14.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1870.0,0.0,0.0,,0.0,-,2457
2458,21.0,2.5,0.0,0.5,2.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,-,100.0,Cont.,2458
2459,21.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.,2459
2460,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2460
2461,19.0,4.5,0.0,0.5,0.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,,100.0,Cont.,2461
2462,22.0,1.5,0.0,0.5,0.0,0.0,1.5,0.0,0.0,4800.0,0.0,0.0,,5000.0,Adv.,2462
2463,20.0,3.5,0.0,0.5,2.0,2.5,1.0,0.0,0.0,0.0,0.0,0.0,-,100.0,Cont.,2463
2464,17.0,6.5,0.0,0.5,0.0,0.0,5.5,0.0,0.0,7200.0,0.0,0.0,,1600.0,Cont.& Per.Inc.,2464
2465,21.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,43.75,0.0,0.0,0.0,-,1600.0,Cont.100 & Per.Inc.1500,2465
2466,21.0,1.5,0.0,0.5,0.0,0.0,1.0,0.0,42.34,0.0,0.0,0.0,,50.0,Cont.,2466
2467,21.0,2.5,0.0,0.5,0.0,0.0,0.0,0.0,35.0,2400.0,0.0,0.0,,2100.0,Per.& Cont.,2467
2468,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87,2400.0,0.0,0.0,,50.0,Cont.,2468
2469,20.0,4.0,0.0,0.0,0.0,0.0,4.0,5.0,27.5,0.0,0.0,0.0,,1100.0,Per.& Cont.,2469
2470,14.0,10.5,0.0,0.5,0.0,0.0,0.0,0.0,26.61,0.0,0.0,0.0,,0.0,,2470
2473,23.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,-,250.0,Cont.,2473
2474,12.0,12.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,-,100.0,,2474
2475,12.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,,0.0,-,2475
2476,17.0,6.5,0.0,0.0,0.0,2.0,3.0,0.0,0.0,3600.0,0.0,0.0,,100.0,Cont.For Suhas,2476
2477,22.0,2.0,0.0,0.0,1.0,0.0,2.0,18.5,33.21,0.0,0.0,0.0,,5100.0,-,2477
2479,15.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,,201.0,-,2479
2480,20.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,100.0,,2480
2481,22.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-,101.0,-,2481
2482,22.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2482
2486,24.0,0.0,0.0,0.0,2.0,0.0,0.0,58.0,38.33,0.0,0.0,0.0,,0.0,-,2486
2487,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7200.0,0.0,840.0,Vehicle ,100.0,-,2487
2488,23.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,,100.0,,2488
2489,24.0,0.0,0.0,0.0,0.0,0.0,0.0,35.5,58.91,4000.0,0.0,681.0,,100.0,,2489
2490,22.0,4.5,0.0,0.0,0.0,0.0,3.0,43.5,53.65,12247.5,379.0,0.0,,100.0,-,2490
2491,18.0,7.5,0.0,0.5,0.0,0.0,6.0,29.0,36.4,2400.0,0.0,534.0,,100.0,-,2491
2492,19.0,6.5,0.0,0.5,0.0,0.0,5.0,33.0,43.08,7527.0,0.0,681.0,-,100.0,,2492
2493,17.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,40.24,0.0,0.0,0.0,,100.0,-,2493
2494,25.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,40.04,0.0,0.0,0.0,,0.0,,2494
2495,23.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,32.14,0.0,0.0,0.0,-,5050.0,-,2495
2496,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13,2400.0,142.0,0.0,,0.0,,2496
2497,22.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.1,2400.0,199.0,0.0,,50.0,,2497
2498,10.0,14.5,0.0,0.5,0.0,0.0,0.0,20.0,57.01,4000.0,0.0,681.0,-,644.0,-,2498
2499,21.0,1.5,0.0,0.5,0.0,0.0,1.0,0.0,51.92,11566.0,740.0,681.0,-,214.0,-,2499
2500,17.0,5.5,0.0,0.5,0.0,0.0,4.0,0.0,41.69,7527.0,435.0,681.0,,144.0,-,2500
2503,17.0,5.5,0.0,0.5,0.0,0.0,2.0,0.0,35.23,2400.0,0.0,534.0,,113.0,-,2503
2504,18.0,5.5,0.0,0.0,2.0,4.0,1.5,0.0,53.33,0.0,0.0,0.0,,0.0,-,2504
2505,19.0,6.5,0.0,0.5,0.0,0.0,6.0,28.0,42.14,7527.0,0.0,852.0,,100.0,-,2505
2506,22.0,1.5,0.0,0.5,0.0,0.0,1.5,55.5,44.99,0.0,0.0,0.0,,0.0,,2506
2511,14.0,11.5,0.0,0.5,0.0,0.0,11.0,27.0,33.75,0.0,0.0,0.0,,50.0,,2511
2512,24.0,0.5,0.0,0.5,2.0,0.5,0.0,45.0,53.33,0.0,0.0,0.0,,100.0,,2512
2513,20.0,4.0,0.0,0.0,0.0,0.0,4.0,45.0,37.29,0.0,0.0,0.0,,100.0,-,2513
2514,22.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,31.88,2400.0,0.0,0.0,,100.0,,2514
2515,24.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,54.46,0.0,0.0,0.0,-,100.0,-,2515
2516,21.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,0.0,130.0,0.0,,100.0,-,2516
2517,18.0,5.5,0.0,0.5,0.0,2.0,3.0,0.0,37.08,0.0,0.0,0.0,-,100.0,-,2517
2518,19.0,4.5,0.0,0.5,0.0,0.0,4.0,0.0,29.12,0.0,0.0,592.0,,488.0,-,2518
2519,19.0,4.5,0.0,0.5,1.0,0.0,4.0,2.0,33.33,0.0,0.0,0.0,-,50.0,-,2519
2521,17.0,7.0,0.0,0.0,0.0,0.0,6.0,19.5,35.57,0.0,0.0,0.0,,50.0,-,2521
2522,19.0,5.0,0.0,0.0,0.0,0.0,5.0,52.0,36.45,0.0,0.0,0.0,,50.0,-,2522
