Id,SysDate,SysTime,CompId,FinYearId,SessionId,InvoiceNo,PONo,WONo,InvoiceMode,DateOfIssueInvoice,DateOfRemoval,TimeOfIssueInvoice,TimeOfRemoval,NatureOfRemoval,Commodity,TariffHeading,ModeOfTransport,RRGCNo,VehiRegNo,DutyRate,CustomerCode,CustomerCategory,Buyer_name,Buyer_add,Buyer_state,Buyer_country,Buyer_cotper,Buyer_ph,Buyer_email,Buyer_ecc,Buyer_tin,Buyer_mob,Buyer_fax,Buyer_vat,Cong_name,Cong_add,Cong_state,Cong_country,Cong_cotper,Cong_ph,Cong_email,Cong_ecc,Cong_tin,Cong_mob,Cong_fax,Cong_vat,AddType,AddAmt,DeductionType,Deduction,PFType,PF,CENVAT,SEDType,SED,AEDType,AED,VAT,SelectedCST,CST,FreightType,Freight,InsuranceType,Insurance,POId,OtherAmt,Buyer_city,Cong_city
1353,2021-09-22,10:07:54 AM,1,9,Sapl0285,0161,5804019069,"737,",2,2021-09-22,2021-09-22,10:06:00 AM,10:06:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1355,2021-09-22,10:32:28 AM,1,9,Sapl0285,0162,5804019439,"747,",2,2021-09-22,2021-09-22,10:31:00 AM,10:31:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1356,2021-09-24,12:01:50 PM,1,9,Sapl0285,0163,5804019069,"737,",2,2021-09-24,2021-09-24,12:01:00 PM,12:01:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1357,2021-09-24,12:02:40 PM,1,9,Sapl0285,0164,5804019439,"747,",2,2021-09-24,2021-09-24,12:02:00 PM,12:02:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1358,2021-09-24,12:04:06 PM,1,9,Sapl0285,0165,5804019439,"747,",2,2021-09-24,2021-09-24,12:03:00 PM,12:03:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1359,2021-09-24,12:06:06 PM,1,9,Sapl0285,0166,5804019069,"737,",2,2021-09-24,2021-09-24,12:05:00 PM,12:05:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1360,2021-09-25,11:39:33 AM,1,9,Sapl0285,0167,GME/SGS/2021/VEDANTA/ORDER/1804/04,"739,",3,2021-09-25,2021-09-25,11:36:00 AM,11:36:00 AM,2,10,,3,-,-,-,G018,1,G.M. ENGINEERS [G018],"Plot no 2 - A/5. IDCO Industrial Estate
P.O: Industrial Estate. Dist: Jharsuguda
Pin Code - 768203, Odisha",26,1,Mr.Nagmani,-,gme_uni@yahoo.co.in,-,21AEIPG1861P1ZF,-,-,-,G.M. ENGINEERS [G018],"Plot no 2 - A/5. IDCO Industrial Estate
P.O: Industrial Estate. Dist: Jharsuguda
Pin Code - 768203, Odisha",26,1,Mr.Nagmani,-,gme_uni@yahoo.co.in,-,21AEIPG1861P1ZF,-,-,-,0,0.0,0,0.0,0,0.0,33,0,0.0,0,0.0,0,0,1,0,0.0,0,0.0,773,0.0,460,460
1361,2021-09-25,12:25:49 PM,1,9,Sapl0285,0168,5804019439,"747,",2,2021-09-25,2021-09-25,12:25:00 PM,12:25:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1362,2021-09-25,12:27:13 PM,1,9,Sapl0285,0169,5804019069,"737,",2,2021-09-25,2021-09-25,12:26:00 PM,12:26:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1363,2021-09-26,3:45:49 PM,1,9,Sapl0285,0170,5804019069,"737,",2,2021-09-26,2021-09-26,03:44:00 PM,03:44:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1366,2021-09-26,4:53:57 PM,1,9,Sapl0285,0171,5804019069,"736,",2,2021-09-26,2021-09-26,04:53:00 PM,04:53:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,770,0.0,405,405
1367,2021-09-27,3:50:16 PM,1,9,Sapl0285,0172,5804019069,"737,",2,2021-09-27,2021-09-27,03:49:00 PM,03:49:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1368,2021-09-27,3:51:57 PM,1,9,Sapl0285,0173,5804019439,"747,",2,2021-09-27,2021-09-27,03:51:00 PM,03:51:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1369,2021-09-28,8:59:12 AM,1,9,Sapl0285,0174,5804019439,"747,",2,2021-09-28,2021-09-28,08:58:00 AM,08:58:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1370,2021-09-28,9:00:39 AM,1,9,Sapl0285,0175,5804019069,"737,",2,2021-09-28,2021-09-28,08:59:00 AM,08:59:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1371,2021-09-29,9:33:50 AM,1,9,Sapl0285,0176,5804019439,"747,",2,2021-09-29,2021-09-29,09:32:00 AM,09:32:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1372,2021-09-29,9:35:35 AM,1,9,Sapl0285,0177,5804019069,"737,",2,2021-09-29,2021-09-29,09:34:00 AM,09:34:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1373,2021-09-29,3:46:30 PM,1,9,Sapl0285,0178,5804019439,"747,",2,2021-09-29,2021-09-29,03:45:00 PM,03:45:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1374,2021-09-29,3:47:35 PM,1,9,Sapl0285,0179,5804019069,"737,",2,2021-09-29,2021-09-29,03:46:00 PM,03:46:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1375,2021-10-02,3:29:28 PM,1,9,Sapl0285,0180,IND6781325,"749,",2,2021-09-29,2021-09-29,03:29:00 PM,03:29:00 PM,5,8,84283200,3,,-,,C004,1,CUMMINS INDIA LIMITED [C004],KOTHRUD,21,1,-,25385435 EXT - 3135,adesh.a.sheth@cummins.com,AAACC7258BST001,27AAACC7258B1ZW,9881949602,-,27410344315/V DT 01/04/06,CUMMINS INDIA LIMITED [C004],KOTHRUD,21,1,-,25385435 EXT - 3135,adesh.a.sheth@cummins.com,AAACC7258BST001,27AAACC7258B1ZW,9881949602,-,27410344315/V DT 01/04/06,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,786,0.0,405,405
1376,2021-09-30,2:50:26 PM,1,9,Sapl0285,0181,5804019069,"737,",2,2021-09-30,2021-09-30,02:49:00 PM,02:49:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1377,2021-10-01,10:25:05 AM,1,9,Sapl0285,0182,5804019069,"737,",2,2021-10-01,2021-10-01,10:24:00 AM,10:24:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1378,2021-10-01,10:25:54 AM,1,9,Sapl0285,0183,5804019439,"747,",2,2021-10-01,2021-10-01,10:25:00 AM,10:25:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1380,2021-10-02,9:17:52 AM,1,9,Sapl0285,0184,5804019069,"737,",2,2021-10-02,2021-10-02,09:16:00 AM,09:16:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1381,2021-10-02,1:41:42 PM,1,9,Sapl0285,0185,5804019439,"747,",2,2021-10-02,2021-10-02,01:41:00 PM,01:41:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1382,2021-10-02,1:42:49 PM,1,9,Sapl0285,0186,5804019069,"737,",2,2021-10-02,2021-10-02,01:42:00 PM,01:42:00 PM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
1383,2021-10-04,10:14:49 AM,1,9,Sapl0285,0187,5804019439,"747,",2,2021-10-04,2021-10-04,10:14:00 AM,10:14:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,784,0.0,405,405
1384,2021-10-04,10:16:03 AM,1,9,Sapl0285,0188,5804019069,"737,",2,2021-10-04,2021-10-04,10:15:00 AM,10:15:00 AM,2,16,,3,-,-,-,G020,1,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,GESTAMP AUTOMOTIVE INDIA PVT LTD [G020],"E1 (Part),Chakan MIDC Road, Phase-III,Kharabwadi, Chakan, Talegaon Chakan Road, Mahalunge Ingale, Maharashtra",21,1,Mr. Sunil Kokate,+91-9673334857,gaipl@in.gestamp.com,-,27AADCG1520D1Z8,+91-9673334857,-,-,0,0.0,0,0.0,0,0.0,31,0,0.0,0,0.0,94,0,0,0,0.0,0,0.0,771,0.0,405,405
